PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,100000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,10000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,31.908169984817505,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,100.0,1000.0,10000.0
0.00038333333333333334,100.0,1000.0,9998.66666666665
0.0007666666666666667,100.0,1000.0,9998.266666666645
0.0011500000000000002,100.0,1000.0,9997.666666666637
0.0015333333333333334,100.0,1000.0,9996.733333333292
0.001916666666666667,100.0,1000.0,9996.399999999954
0.0023000000000000004,100.0,1000.0,9995.533333333276
0.002683333333333334,100.0,1000.0,9994.666666666599
0.0030666666666666668,100.0,1000.0,9994.333333333261
0.00345,100.0,1000.0,9993.666666666586
0.0038333333333333336,100.0,1001.0,9993.133333333246
0.004216666666666666,100.0,1001.0,9992.266666666568
0.004599999999999999,100.0,1001.0,9991.733333333228
0.004983333333333332,100.0,1001.0,9991.199999999888
0.005366666666666666,100.0,1001.0,9990.666666666548
0.00575,100.0,1001.0,9989.999999999873
0.0061333333333333335,100.0,1002.0,9989.199999999862
0.006516666666666667,100.0,1002.0,9988.46666666652
0.006900000000000001,100.0,1003.0,9987.39999999984
0.007283333333333334,100.0,1004.0,9986.8666666665
0.007666666666666668,100.0,1004.0,9985.866666666487
0.008050000000000002,100.0,1004.0,9985.466666666482
0.008433333333333336,100.0,1005.0,9984.799999999806
0.008816666666666669,100.0,1006.0,9984.399999999801
0.009200000000000003,100.0,1006.0,9983.933333333129
0.009583333333333336,100.0,1006.0,9983.266666666454
0.00996666666666667,100.0,1006.0,9982.333333333108
0.010350000000000003,100.0,1007.0,9981.799999999768
0.010733333333333338,100.0,1007.0,9981.333333333096
0.01111666666666667,100.0,1007.0,9980.866666666423
0.011500000000000005,100.0,1007.0,9980.466666666418
0.011883333333333338,100.0,1007.0,9979.733333333075
0.012266666666666672,100.0,1007.0,9979.399999999738
0.012650000000000005,100.0,1009.0,9978.399999999725
0.01303333333333334,100.0,1011.0,9978.133333333055
0.013416666666666672,100.0,1011.0,9977.73333333305
0.013800000000000007,100.0,1011.0,9976.3999999997
0.014183333333333341,100.0,1011.0,9975.533333333022
0.014566666666666674,100.0,1011.0,9974.733333333012
0.014950000000000008,100.0,1011.0,9973.666666666331
0.015333333333333341,100.0,1011.0,9972.799999999654
0.015716666666666674,100.0,1011.0,9972.199999999646
0.01610000000000001,100.0,1011.0,9971.399999999636
0.016483333333333343,100.0,1012.0,9970.666666666293
0.01686666666666668,100.0,1012.0,9970.266666666288
0.01725000000000001,100.0,1012.0,9969.333333332943
0.017633333333333345,100.0,1012.0,9968.666666666268
0.018016666666666677,100.0,1012.0,9968.399999999598
0.018400000000000014,100.0,1012.0,9968.06666666626
0.018783333333333343,100.0,1012.0,9967.399999999585
0.019166666666666676,100.0,1012.0,9966.866666666245
0.01955000000000001,100.0,1012.0,9966.46666666624
0.019933333333333345,100.0,1012.0,9965.9333333329
0.020316666666666674,100.0,1012.0,9965.466666666227
0.02070000000000001,100.0,1012.0,9964.399999999547
0.021083333333333343,100.0,1013.0,9963.799999999539
0.02146666666666668,100.0,1014.0,9963.133333332864
0.021850000000000012,100.0,1014.0,9962.399999999521
0.022233333333333345,100.0,1015.0,9961.533333332844
0.022616666666666677,100.0,1016.0,9960.999999999503
0.023000000000000013,100.0,1016.0,9960.333333332828
0.023383333333333346,100.0,1016.0,9959.799999999488
0.02376666666666668,100.0,1016.0,9958.466666666138
0.024150000000000015,100.0,1016.0,9957.933333332798
0.02453333333333335,100.0,1017.0,9957.266666666123
0.024916666666666684,100.0,1017.0,9956.733333332782
0.02530000000000002,100.0,1017.0,9955.73333333277
0.02568333333333335,100.0,1018.0,9954.866666666092
0.026066666666666686,100.0,1018.0,9954.13333333275
0.02645000000000002,100.0,1018.0,9953.733333332744
0.026833333333333355,100.0,1019.0,9953.466666666074
0.027216666666666684,100.0,1020.0,9953.133333332737
0.02760000000000002,100.0,1020.0,9952.666666666064
0.027983333333333353,100.0,1020.0,9952.266666666059
0.02836666666666669,100.0,1021.0,9951.666666666051
0.02875000000000002,100.0,1021.0,9950.533333332703
0.029133333333333355,100.0,1022.0,9949.466666666023
0.029516666666666688,100.0,1024.0,9949.066666666018
0.029900000000000024,100.0,1026.0,9948.333333332675
0.030283333333333353,100.0,1027.0,9947.599999999333
0.03066666666666669,100.0,1027.0,9946.533333332653
0.031050000000000022,100.0,1027.0,9945.79999999931
0.031433333333333355,100.0,1027.0,9945.333333332637
0.03181666666666669,100.0,1028.0,9944.933333332632
0.03220000000000003,100.0,1029.0,9944.599999999295
0.03258333333333336,100.0,1029.0,9943.866666665952
0.03296666666666669,100.0,1030.0,9943.39999999928
0.033350000000000025,100.0,1031.0,9942.86666666594
0.03373333333333336,100.0,1033.0,9941.999999999261
0.03411666666666669,100.0,1034.0,9941.666666665924
0.034500000000000024,100.0,1034.0,9940.933333332581
0.03488333333333336,100.0,1035.0,9939.999999999236
0.03526666666666669,100.0,1035.0,9939.33333333256
0.03565000000000003,100.0,1035.0,9938.199999999213
0.03603333333333336,100.0,1036.0,9937.46666666587
0.036416666666666694,100.0,1036.0,9936.733333332528
0.03680000000000003,100.0,1036.0,9935.999999999185
0.03718333333333336,100.0,1036.0,9935.399999999177
0.0375666666666667,100.0,1036.0,9934.866666665837
0.03795000000000003,100.0,1036.0,9934.333333332497
0.03833333333333336,100.0,1038.0,9933.73333333249
0.0387166666666667,100.0,1038.0,9932.93333333248
0.03910000000000003,100.0,1038.0,9932.333333332472
0.03948333333333336,100.0,1040.0,9931.133333332456
0.039866666666666696,100.0,1041.0,9930.199999999111
0.04025000000000003,100.0,1042.0,9929.599999999104
