PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,1000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,1000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,45.67635655403137,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,1000.0,1000.0,1000.0
0.00038333333333333334,1000.0,1000.0,999.4666666666662
0.0007666666666666667,1000.0,1000.0,998.6666666666656
0.0011500000000000002,1000.0,1000.0,998.333333333332
0.0015333333333333334,1000.0,1000.0,997.3999999999979
0.001916666666666667,1000.0,1001.0,996.5999999999973
0.0023000000000000004,1000.0,1001.0,996.1333333333303
0.002683333333333334,1000.0,1002.0,995.5999999999965
0.0030666666666666668,1000.0,1002.0,995.1333333333295
0.00345,1000.0,1002.0,994.2666666666621
0.0038333333333333336,1000.0,1002.0,993.7999999999951
0.004216666666666666,1000.0,1002.0,992.7333333333276
0.004599999999999999,1000.0,1003.0,991.66666666666
0.004983333333333332,1000.0,1003.0,990.9333333333261
0.005366666666666666,1000.0,1003.0,989.999999999992
0.00575,1000.0,1003.0,989.5999999999917
0.0061333333333333335,1000.0,1003.0,989.1333333333247
0.006516666666666667,1000.0,1003.0,988.3999999999908
0.006900000000000001,1000.0,1005.0,987.4666666666567
0.007283333333333334,1000.0,1005.0,986.9333333333229
0.007666666666666668,1000.0,1005.0,986.0666666666556
0.008050000000000002,1000.0,1005.0,985.2666666666549
0.008433333333333336,1000.0,1005.0,984.8666666666546
0.008816666666666669,1000.0,1005.0,983.5333333333202
0.009200000000000003,1000.0,1005.0,982.7333333333196
0.009583333333333336,1000.0,1005.0,982.1999999999858
0.00996666666666667,1000.0,1005.0,981.4666666666519
0.010350000000000003,1000.0,1005.0,981.0666666666516
0.010733333333333338,1000.0,1005.0,980.1333333333175
0.01111666666666667,1000.0,1005.0,979.3333333333169
0.011500000000000005,1000.0,1005.0,978.9333333333166
0.011883333333333338,1000.0,1005.0,978.1999999999827
0.012266666666666672,1000.0,1005.0,977.5333333333155
0.012650000000000005,1000.0,1005.0,976.5333333333147
0.01303333333333334,1000.0,1005.0,975.5999999999806
0.013416666666666672,1000.0,1005.0,974.8666666666467
0.013800000000000007,1000.0,1005.0,974.5333333333131
0.014183333333333341,1000.0,1005.0,973.6666666666457
0.014566666666666674,1000.0,1005.0,972.6666666666449
0.014950000000000008,1000.0,1005.0,972.1333333333112
0.015333333333333341,1000.0,1006.0,971.7333333333108
0.015716666666666674,1000.0,1006.0,971.1333333333104
0.01610000000000001,1000.0,1006.0,970.5999999999766
0.016483333333333343,1000.0,1006.0,970.1333333333096
0.01686666666666668,1000.0,1006.0,969.4666666666424
0.01725000000000001,1000.0,1006.0,968.8666666666419
0.017633333333333345,1000.0,1006.0,967.9333333333078
0.018016666666666677,1000.0,1006.0,967.399999999974
0.018400000000000014,1000.0,1007.0,966.5333333333067
0.018783333333333343,1000.0,1008.0,965.5333333333059
0.019166666666666676,1000.0,1008.0,964.8666666666387
0.01955000000000001,1000.0,1009.0,964.333333333305
0.019933333333333345,1000.0,1010.0,963.3333333333042
0.020316666666666674,1000.0,1010.0,962.5999999999702
0.02070000000000001,1000.0,1010.0,962.0666666666365
0.021083333333333343,1000.0,1010.0,961.6666666666362
0.02146666666666668,1000.0,1011.0,961.3333333333026
0.021850000000000012,1000.0,1011.0,960.5333333333019
0.022233333333333345,1000.0,1011.0,960.1999999999683
0.022616666666666677,1000.0,1012.0,959.5999999999678
0.023000000000000013,1000.0,1013.0,958.8666666666339
0.023383333333333346,1000.0,1016.0,958.3333333333002
0.02376666666666668,1000.0,1016.0,957.9999999999666
0.024150000000000015,1000.0,1018.0,957.0666666666325
0.02453333333333335,1000.0,1019.0,956.1999999999651
0.024916666666666684,1000.0,1019.0,955.4666666666312
0.02530000000000002,1000.0,1019.0,954.6666666666306
0.02568333333333335,1000.0,1019.0,954.0666666666301
0.026066666666666686,1000.0,1019.0,953.3999999999629
0.02645000000000002,1000.0,1019.0,952.9333333332959
0.026833333333333355,1000.0,1020.0,952.3999999999621
0.027216666666666684,1000.0,1020.0,951.9333333332951
0.02760000000000002,1000.0,1021.0,951.1999999999612
0.027983333333333353,1000.0,1022.0,950.3999999999605
0.02836666666666669,1000.0,1022.0,949.9999999999602
0.02875000000000002,1000.0,1023.0,949.4666666666265
0.029133333333333355,1000.0,1023.0,948.9333333332927
0.029516666666666688,1000.0,1023.0,948.6666666666258
0.029900000000000024,1000.0,1023.0,947.7333333332917
0.030283333333333353,1000.0,1023.0,947.199999999958
0.03066666666666669,1000.0,1023.0,946.5333333332908
0.031050000000000022,1000.0,1023.0,946.3999999999573
0.031433333333333355,1000.0,1024.0,945.9333333332903
0.03181666666666669,1000.0,1025.0,945.2666666666231
0.03220000000000003,1000.0,1025.0,944.6666666666226
0.03258333333333336,1000.0,1025.0,943.5333333332884
0.03296666666666669,1000.0,1025.0,942.7999999999545
0.033350000000000025,1000.0,1025.0,942.1333333332873
0.03373333333333336,1000.0,1025.0,941.5999999999535
0.03411666666666669,1000.0,1026.0,940.999999999953
0.034500000000000024,1000.0,1026.0,940.3333333332859
0.03488333333333336,1000.0,1026.0,939.7999999999521
0.03526666666666669,1000.0,1027.0,939.1999999999516
0.03565000000000003,1000.0,1027.0,938.6666666666179
0.03603333333333336,1000.0,1028.0,937.7999999999505
0.036416666666666694,1000.0,1030.0,936.9333333332831
0.03680000000000003,1000.0,1031.0,936.1333333332825
0.03718333333333336,1000.0,1031.0,935.8666666666156
0.0375666666666667,1000.0,1032.0,934.9333333332816
0.03795000000000003,1000.0,1032.0,934.3333333332811
0.03833333333333336,1000.0,1032.0,933.5333333332804
0.0387166666666667,1000.0,1034.0,932.7333333332798
