PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,100000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,1000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,33.39162015914917,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,100.0,1000.0,1000.0
0.00038333333333333334,100.0,1000.0,999.533333333333
0.0007666666666666667,100.0,1000.0,998.9999999999992
0.0011500000000000002,100.0,1000.0,998.1999999999986
0.0015333333333333334,100.0,1000.0,997.4666666666647
0.001916666666666667,100.0,1000.0,996.7999999999975
0.0023000000000000004,100.0,1000.0,995.9333333333301
0.002683333333333334,100.0,1001.0,995.3333333333296
0.0030666666666666668,100.0,1001.0,994.9333333333293
0.00345,100.0,1002.0,994.3333333333288
0.0038333333333333336,100.0,1002.0,993.5999999999949
0.004216666666666666,100.0,1002.0,992.9333333333277
0.004599999999999999,100.0,1002.0,992.399999999994
0.004983333333333332,100.0,1002.0,991.7333333333268
0.005366666666666666,100.0,1002.0,990.8666666666594
0.00575,100.0,1002.0,990.0666666666588
0.0061333333333333335,100.0,1002.0,989.5999999999917
0.006516666666666667,100.0,1003.0,988.8666666666578
0.006900000000000001,100.0,1003.0,988.0666666666572
0.007283333333333334,100.0,1003.0,987.7999999999903
0.007666666666666668,100.0,1003.0,987.2666666666565
0.008050000000000002,100.0,1003.0,986.8666666666562
0.008433333333333336,100.0,1003.0,986.5999999999893
0.008816666666666669,100.0,1003.0,986.0666666666556
0.009200000000000003,100.0,1003.0,985.4666666666551
0.009583333333333336,100.0,1003.0,984.5999999999877
0.00996666666666667,100.0,1004.0,983.7999999999871
0.010350000000000003,100.0,1004.0,982.9333333333198
0.010733333333333338,100.0,1004.0,982.1999999999858
0.01111666666666667,100.0,1004.0,981.8666666666522
0.011500000000000005,100.0,1004.0,981.3999999999852
0.011883333333333338,100.0,1004.0,980.8666666666514
0.012266666666666672,100.0,1004.0,980.5333333333178
0.012650000000000005,100.0,1004.0,980.266666666651
0.01303333333333334,100.0,1005.0,979.533333333317
0.013416666666666672,100.0,1005.0,979.06666666665
0.013800000000000007,100.0,1005.0,978.4666666666495
0.014183333333333341,100.0,1005.0,977.9999999999825
0.014566666666666674,100.0,1005.0,977.1999999999819
0.014950000000000008,100.0,1005.0,976.7333333333148
0.015333333333333341,100.0,1005.0,976.0666666666476
0.015716666666666674,100.0,1005.0,975.4666666666471
0.01610000000000001,100.0,1006.0,974.79999999998
0.016483333333333343,100.0,1006.0,973.9999999999793
0.01686666666666668,100.0,1006.0,973.3999999999788
0.01725000000000001,100.0,1006.0,972.8666666666451
0.017633333333333345,100.0,1006.0,972.1333333333112
0.018016666666666677,100.0,1006.0,971.5333333333107
0.018400000000000014,100.0,1006.0,970.6666666666433
0.018783333333333343,100.0,1006.0,969.9333333333094
0.019166666666666676,100.0,1007.0,969.066666666642
0.01955000000000001,100.0,1007.0,968.2666666666414
0.019933333333333345,100.0,1007.0,967.7333333333077
0.020316666666666674,100.0,1007.0,967.3333333333073
0.02070000000000001,100.0,1007.0,966.933333333307
0.021083333333333343,100.0,1007.0,966.2666666666398
0.02146666666666668,100.0,1007.0,965.6666666666393
0.021850000000000012,100.0,1007.0,964.799999999972
0.022233333333333345,100.0,1007.0,964.1333333333048
0.022616666666666677,100.0,1008.0,963.5333333333043
0.023000000000000013,100.0,1009.0,963.0666666666373
0.023383333333333346,100.0,1009.0,962.2666666666366
0.02376666666666668,100.0,1009.0,961.7333333333029
0.024150000000000015,100.0,1009.0,961.1333333333024
0.02453333333333335,100.0,1009.0,960.1999999999683
0.024916666666666684,100.0,1009.0,959.5999999999678
0.02530000000000002,100.0,1010.0,958.8666666666339
0.02568333333333335,100.0,1010.0,957.9999999999666
0.026066666666666686,100.0,1011.0,957.3999999999661
0.02645000000000002,100.0,1011.0,956.9999999999658
0.026833333333333355,100.0,1012.0,955.999999999965
0.027216666666666684,100.0,1012.0,955.5999999999647
0.02760000000000002,100.0,1012.0,954.5999999999639
0.027983333333333353,100.0,1014.0,953.86666666663
0.02836666666666669,100.0,1014.0,953.133333333296
0.02875000000000002,100.0,1015.0,952.2666666666287
0.029133333333333355,100.0,1015.0,951.5333333332948
0.029516666666666688,100.0,1016.0,950.7333333332941
0.029900000000000024,100.0,1017.0,949.9999999999602
0.030283333333333353,100.0,1017.0,949.5333333332932
0.03066666666666669,100.0,1017.0,948.866666666626
0.031050000000000022,100.0,1017.0,947.9999999999586
0.031433333333333355,100.0,1017.0,947.5999999999583
0.03181666666666669,100.0,1017.0,946.9999999999578
0.03220000000000003,100.0,1018.0,946.4666666666241
0.03258333333333336,100.0,1018.0,945.8666666666236
0.03296666666666669,100.0,1018.0,945.1333333332897
0.033350000000000025,100.0,1020.0,944.7999999999561
0.03373333333333336,100.0,1021.0,944.333333333289
0.03411666666666669,100.0,1022.0,943.866666666622
0.034500000000000024,100.0,1023.0,943.1999999999548
0.03488333333333336,100.0,1023.0,942.5999999999543
0.03526666666666669,100.0,1025.0,941.9333333332871
0.03565000000000003,100.0,1025.0,941.3333333332866
0.03603333333333336,100.0,1027.0,940.7333333332862
0.036416666666666694,100.0,1027.0,940.066666666619
0.03680000000000003,100.0,1029.0,939.1999999999516
0.03718333333333336,100.0,1029.0,938.1999999999508
0.0375666666666667,100.0,1029.0,937.8666666666172
0.03795000000000003,100.0,1032.0,937.19999999995
0.03833333333333336,100.0,1032.0,936.6666666666163
0.0387166666666667,100.0,1034.0,935.8666666666156
0.03910000000000003,100.0,1034.0,935.1333333332817
0.03948333333333336,100.0,1034.0,934.1333333332809
0.039866666666666696,100.0,1034.0,933.6666666666139
0.04025000000000003,100.0,1034.0,932.9999999999467
0.04063333333333337,100.0,1034.0,931.9333333332792
