PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,10000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,10000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,19.876940727233887,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,10.0,1000.0,10000.0
0.00038333333333333334,10.0,1000.0,9999.399999999992
0.0007666666666666667,10.0,1000.0,9998.66666666665
0.0011500000000000002,10.0,1000.0,9997.933333333307
0.0015333333333333334,10.0,1000.0,9997.466666666634
0.001916666666666667,10.0,1000.0,9996.53333333329
0.0023000000000000004,10.0,1000.0,9995.999999999949
0.002683333333333334,10.0,1000.0,9994.933333333269
0.0030666666666666668,10.0,1000.0,9994.266666666594
0.00345,10.0,1001.0,9993.533333333251
0.0038333333333333336,10.0,1001.0,9992.933333333243
0.004216666666666666,10.0,1001.0,9992.399999999903
0.004599999999999999,10.0,1001.0,9991.866666666563
0.004983333333333332,10.0,1001.0,9991.199999999888
0.005366666666666666,10.0,1001.0,9990.199999999875
0.00575,10.0,1003.0,9989.866666666538
0.0061333333333333335,10.0,1003.0,9989.333333333198
0.006516666666666667,10.0,1003.0,9988.533333333187
0.006900000000000001,10.0,1003.0,9987.866666666512
0.007283333333333334,10.0,1003.0,9987.39999999984
0.007666666666666668,10.0,1003.0,9986.8666666665
0.008050000000000002,10.0,1003.0,9986.133333333157
0.008433333333333336,10.0,1003.0,9985.599999999817
0.008816666666666669,10.0,1004.0,9984.933333333141
0.009200000000000003,10.0,1004.0,9984.466666666469
0.009583333333333336,10.0,1004.0,9983.799999999794
0.00996666666666667,10.0,1005.0,9983.133333333119
0.010350000000000003,10.0,1005.0,9982.733333333113
0.010733333333333338,10.0,1005.0,9982.066666666438
0.01111666666666667,10.0,1005.0,9981.133333333093
0.011500000000000005,10.0,1005.0,9980.599999999753
0.011883333333333338,10.0,1005.0,9980.13333333308
0.012266666666666672,10.0,1005.0,9979.33333333307
0.012650000000000005,10.0,1005.0,9978.53333333306
0.01303333333333334,10.0,1005.0,9977.933333333052
0.013416666666666672,10.0,1006.0,9976.999999999707
0.013800000000000007,10.0,1007.0,9976.333333333032
0.014183333333333341,10.0,1007.0,9975.533333333022
0.014566666666666674,10.0,1008.0,9974.599999999677
0.014950000000000008,10.0,1008.0,9973.933333333001
0.015333333333333341,10.0,1009.0,9973.533333332996
0.015716666666666674,10.0,1009.0,9972.733333332986
0.01610000000000001,10.0,1009.0,9971.999999999643
0.016483333333333343,10.0,1009.0,9971.399999999636
0.01686666666666668,10.0,1010.0,9970.666666666293
0.01725000000000001,10.0,1012.0,9970.333333332956
0.017633333333333345,10.0,1012.0,9969.733333332948
0.018016666666666677,10.0,1012.0,9969.199999999608
0.018400000000000014,10.0,1012.0,9968.5999999996
0.018783333333333343,10.0,1012.0,9967.866666666258
0.019166666666666676,10.0,1013.0,9967.199999999582
0.01955000000000001,10.0,1014.0,9966.333333332905
0.019933333333333345,10.0,1015.0,9965.9333333329
0.020316666666666674,10.0,1015.0,9965.199999999557
0.02070000000000001,10.0,1015.0,9964.533333332882
0.021083333333333343,10.0,1016.0,9963.999999999542
0.02146666666666668,10.0,1016.0,9963.266666666199
0.021850000000000012,10.0,1016.0,9962.399999999521
0.022233333333333345,10.0,1016.0,9961.933333332849
0.022616666666666677,10.0,1016.0,9961.266666666173
0.023000000000000013,10.0,1016.0,9960.399999999496
0.023383333333333346,10.0,1016.0,9960.066666666158
0.02376666666666668,10.0,1016.0,9959.533333332818
0.024150000000000015,10.0,1017.0,9958.799999999475
0.02453333333333335,10.0,1017.0,9958.199999999468
0.024916666666666684,10.0,1017.0,9957.733333332795
0.02530000000000002,10.0,1017.0,9957.133333332788
0.02568333333333335,10.0,1017.0,9956.466666666112
0.026066666666666686,10.0,1017.0,9955.933333332772
0.02645000000000002,10.0,1017.0,9955.19999999943
0.026833333333333355,10.0,1018.0,9954.66666666609
0.027216666666666684,10.0,1018.0,9954.066666666082
0.02760000000000002,10.0,1018.0,9953.533333332742
0.027983333333333353,10.0,1018.0,9952.733333332731
0.02836666666666669,10.0,1019.0,9952.133333332724
0.02875000000000002,10.0,1019.0,9951.199999999379
0.029133333333333355,10.0,1019.0,9950.599999999371
0.029516666666666688,10.0,1019.0,9949.79999999936
0.029900000000000024,10.0,1019.0,9949.26666666602
0.030283333333333353,10.0,1019.0,9948.866666666016
0.03066666666666669,10.0,1021.0,9948.333333332675
0.031050000000000022,10.0,1022.0,9947.866666666003
0.031433333333333355,10.0,1023.0,9947.199999999328
0.03181666666666669,10.0,1023.0,9946.799999999323
0.03220000000000003,10.0,1023.0,9946.33333333265
0.03258333333333336,10.0,1023.0,9945.733333332642
0.03296666666666669,10.0,1023.0,9944.866666665965
0.033350000000000025,10.0,1024.0,9944.266666665957
0.03373333333333336,10.0,1024.0,9943.799999999284
0.03411666666666669,10.0,1024.0,9943.13333333261
0.034500000000000024,10.0,1024.0,9942.59999999927
0.03488333333333336,10.0,1024.0,9941.266666665919
0.03526666666666669,10.0,1024.0,9940.666666665911
0.03565000000000003,10.0,1025.0,9940.399999999241
0.03603333333333336,10.0,1025.0,9939.666666665898
0.036416666666666694,10.0,1025.0,9938.933333332556
0.03680000000000003,10.0,1025.0,9938.26666666588
0.03718333333333336,10.0,1026.0,9937.866666665876
0.0375666666666667,10.0,1027.0,9937.066666665865
0.03795000000000003,10.0,1027.0,9936.266666665855
0.03833333333333336,10.0,1027.0,9935.59999999918
0.0387166666666667,10.0,1027.0,9934.79999999917
0.03910000000000003,10.0,1027.0,9933.599999999155
0.03948333333333336,10.0,1030.0,9932.93333333248
0.039866666666666696,10.0,1032.0,9932.266666665804
0.04025000000000003,10.0,1033.0,9931.533333332462
