PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,1000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,10000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,6.027281761169434,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,1.0,1000.0,10000.0
0.00038333333333333334,1.0,1000.0,9999.666666666662
0.0007666666666666667,1.0,1000.0,9998.999999999987
0.0011500000000000002,1.0,1000.0,9998.39999999998
0.0015333333333333334,1.0,1000.0,9997.666666666637
0.001916666666666667,1.0,1000.0,9996.933333333294
0.0023000000000000004,1.0,1000.0,9996.53333333329
0.002683333333333334,1.0,1001.0,9996.133333333284
0.0030666666666666668,1.0,1001.0,9996.066666666617
0.00345,1.0,1001.0,9995.399999999941
0.0038333333333333336,1.0,1001.0,9994.733333333266
0.004216666666666666,1.0,1001.0,9994.133333333259
0.004599999999999999,1.0,1001.0,9993.399999999916
0.004983333333333332,1.0,1001.0,9992.73333333324
0.005366666666666666,1.0,1001.0,9992.066666666566
0.00575,1.0,1003.0,9991.533333333226
0.0061333333333333335,1.0,1004.0,9990.666666666548
0.006516666666666667,1.0,1004.0,9990.133333333208
0.006900000000000001,1.0,1004.0,9989.666666666535
0.007283333333333334,1.0,1004.0,9989.066666666527
0.007666666666666668,1.0,1004.0,9988.399999999852
0.008050000000000002,1.0,1004.0,9987.866666666512
0.008433333333333336,1.0,1004.0,9987.266666666505
0.008816666666666669,1.0,1004.0,9986.933333333167
0.009200000000000003,1.0,1004.0,9986.33333333316
0.009583333333333336,1.0,1004.0,9985.399999999814
0.00996666666666667,1.0,1004.0,9984.933333333141
0.010350000000000003,1.0,1004.0,9984.533333333136
0.010733333333333338,1.0,1004.0,9984.133333333131
0.01111666666666667,1.0,1004.0,9983.866666666461
0.011500000000000005,1.0,1004.0,9983.199999999786
0.011883333333333338,1.0,1004.0,9982.399999999776
0.012266666666666672,1.0,1006.0,9981.666666666433
0.012650000000000005,1.0,1006.0,9980.866666666423
0.01303333333333334,1.0,1006.0,9980.333333333083
0.013416666666666672,1.0,1006.0,9979.466666666405
0.013800000000000007,1.0,1006.0,9978.79999999973
0.014183333333333341,1.0,1006.0,9978.066666666387
0.014566666666666674,1.0,1006.0,9977.533333333047
0.014950000000000008,1.0,1006.0,9977.133333333042
0.015333333333333341,1.0,1006.0,9975.933333333027
0.015716666666666674,1.0,1006.0,9975.133333333017
0.01610000000000001,1.0,1006.0,9974.733333333012
0.016483333333333343,1.0,1006.0,9973.933333333001
0.01686666666666668,1.0,1006.0,9973.599999999664
0.01725000000000001,1.0,1006.0,9972.733333332986
0.017633333333333345,1.0,1007.0,9971.866666666308
0.018016666666666677,1.0,1007.0,9971.399999999636
0.018400000000000014,1.0,1007.0,9970.73333333296
0.018783333333333343,1.0,1007.0,9969.799999999615
0.019166666666666676,1.0,1007.0,9969.266666666275
0.01955000000000001,1.0,1008.0,9968.5999999996
0.019933333333333345,1.0,1008.0,9968.06666666626
0.020316666666666674,1.0,1008.0,9967.333333332917
0.02070000000000001,1.0,1009.0,9966.399999999572
0.021083333333333343,1.0,1010.0,9965.999999999567
0.02146666666666668,1.0,1010.0,9965.333333332892
0.021850000000000012,1.0,1010.0,9964.466666666214
0.022233333333333345,1.0,1011.0,9963.799999999539
0.022616666666666677,1.0,1012.0,9963.199999999531
0.023000000000000013,1.0,1012.0,9962.666666666191
0.023383333333333346,1.0,1012.0,9962.133333332851
0.02376666666666668,1.0,1012.0,9961.533333332844
0.024150000000000015,1.0,1012.0,9961.199999999506
0.02453333333333335,1.0,1012.0,9960.599999999498
0.024916666666666684,1.0,1012.0,9960.333333332828
0.02530000000000002,1.0,1012.0,9959.46666666615
0.02568333333333335,1.0,1014.0,9959.19999999948
0.026066666666666686,1.0,1015.0,9958.866666666143
0.02645000000000002,1.0,1015.0,9958.333333332803
0.026833333333333355,1.0,1016.0,9957.733333332795
0.027216666666666684,1.0,1016.0,9957.33333333279
0.02760000000000002,1.0,1017.0,9956.53333333278
0.027983333333333353,1.0,1017.0,9956.26666666611
0.02836666666666669,1.0,1017.0,9955.599999999435
0.02875000000000002,1.0,1019.0,9955.133333332762
0.029133333333333355,1.0,1020.0,9954.39999999942
0.029516666666666688,1.0,1022.0,9953.86666666608
0.029900000000000024,1.0,1022.0,9952.999999999402
0.030283333333333353,1.0,1022.0,9952.599999999396
0.03066666666666669,1.0,1022.0,9952.066666666056
0.031050000000000022,1.0,1022.0,9951.533333332716
0.031433333333333355,1.0,1022.0,9951.133333332711
0.03181666666666669,1.0,1023.0,9950.199999999366
0.03220000000000003,1.0,1024.0,9949.666666666026
0.03258333333333336,1.0,1024.0,9948.799999999348
0.03296666666666669,1.0,1024.0,9948.066666666005
0.033350000000000025,1.0,1024.0,9947.333333332663
0.03373333333333336,1.0,1024.0,9946.933333332658
0.03411666666666669,1.0,1024.0,9946.466666665985
0.034500000000000024,1.0,1025.0,9945.53333333264
0.03488333333333336,1.0,1025.0,9944.799999999297
0.03526666666666669,1.0,1025.0,9944.266666665957
0.03565000000000003,1.0,1028.0,9943.533333332614
0.03603333333333336,1.0,1028.0,9942.999999999274
0.036416666666666694,1.0,1029.0,9942.066666665929
0.03680000000000003,1.0,1029.0,9941.333333332586
0.03718333333333336,1.0,1029.0,9941.066666665916
0.0375666666666667,1.0,1029.0,9940.733333332579
0.03795000000000003,1.0,1030.0,9940.266666665906
0.03833333333333336,1.0,1030.0,9939.733333332566
0.0387166666666667,1.0,1031.0,9938.866666665888
0.03910000000000003,1.0,1032.0,9938.399999999216
0.03948333333333336,1.0,1032.0,9937.266666665868
0.039866666666666696,1.0,1033.0,9936.533333332525
0.04025000000000003,1.0,1034.0,9936.13333333252
