PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,100000000.0,cells/ml
Initial concentration of phage,P,1000000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,100000000.0,nutrient/ml
Maximum infections one bacterium can handle,Nimax,90,-
Width of the maximum infection one bacterium can handle,Nimax_std,32.0,-
Time window to track maximum infections,time_window,0.21739130434782608,tau_l units


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,2.874865770339966,s
Volume of the system,1e-05,ml
Number of iterations,20000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients,Average MOSI
---
0.0,10000.0,1000.0,0.0,0.0,1000.0000000000001,1.0
0.00038333333333333334,9996.0,997.0,4.0,0.0,999.481481481482,1.0
0.0007666666666666667,9993.0,994.0,7.0,0.0,999.0370370370379,1.0
0.0011500000000000002,9985.0,986.0,15.0,0.0,998.2222222222236,1.0
0.0015333333333333334,9979.0,980.0,21.0,0.0,997.1851851851874,1.0
0.001916666666666667,9974.0,977.0,26.0,0.0,996.5185185185212,1.0
0.0023000000000000004,9968.0,971.0,32.0,0.0,995.925925925929,1.027027027027027
0.002683333333333334,9962.0,966.0,37.0,0.0,995.629629629633,1.0227272727272727
0.0030666666666666668,9955.0,962.0,44.0,0.0,994.8148148148188,1.02
0.00345,9949.0,957.0,50.0,0.0,994.0740740740786,1.0178571428571428
0.0038333333333333336,9943.0,951.0,56.0,0.0,993.7037037037085,1.0163934426229508
0.004216666666666666,9938.0,948.0,61.0,0.0,992.8888888888943,1.0298507462686568
0.004599999999999999,9931.0,942.0,67.0,0.0,992.2962962963021,1.0277777777777777
0.004983333333333332,9926.0,938.0,72.0,0.0,990.9629629629698,1.0266666666666666
0.005366666666666666,9923.0,936.0,75.0,0.0,990.2962962963036,1.0379746835443038
0.00575,9918.0,932.0,79.0,0.0,990.0740740740815,1.0344827586206897
0.0061333333333333335,9910.0,925.0,87.0,0.0,989.7037037037114,1.0416666666666667
0.006516666666666667,9900.0,916.0,96.0,0.0,989.0370370370453,1.0396039603960396
0.006900000000000001,9895.0,914.0,101.0,0.0,987.7037037037129,1.0377358490566038
0.007283333333333334,9890.0,909.0,106.0,0.0,987.0370370370467,1.0458715596330275
0.007666666666666668,9886.0,908.0,109.0,0.0,986.2962962963065,1.043859649122807
0.008050000000000002,9881.0,904.0,114.0,0.0,985.7037037037144,1.043103448275862
0.008433333333333336,9879.0,903.0,116.0,0.0,985.0370370370482,1.0403225806451613
0.008816666666666669,9871.0,895.0,124.0,0.0,984.14814814816,1.047244094488189
0.009200000000000003,9867.0,894.0,127.0,0.0,983.4074074074198,1.044776119402985
0.009583333333333336,9860.0,888.0,134.0,0.0,982.8148148148276,1.049645390070922
0.00996666666666667,9852.0,881.0,141.0,0.0,981.9259259259394,1.0533333333333332
0.010350000000000003,9842.0,873.0,150.0,0.0,981.7037037037173,1.0592105263157894
0.010733333333333338,9839.0,871.0,152.0,0.0,981.3333333333472,1.0566037735849056
0.01111666666666667,9832.0,864.0,159.0,0.0,980.518518518533,1.0617283950617284
0.011500000000000005,9828.0,861.0,162.0,0.0,980.0740740740889,1.0658682634730539
0.011883333333333338,9822.0,856.0,167.0,0.0,979.6296296296448,1.0685714285714285
0.012266666666666672,9813.0,851.0,175.0,0.0,978.9629629629786,1.0837988826815643
0.012650000000000005,9806.0,848.0,179.0,0.0,978.1481481481644,1.0874316939890711
0.01303333333333334,9801.0,844.0,183.0,0.0,977.7777777777943,1.0894736842105264
0.013416666666666672,9793.0,837.0,190.0,0.0,977.4814814814982,1.1
0.013800000000000007,9791.0,837.0,190.0,0.0,977.1851851852022,1.1025641025641026
0.014183333333333341,9785.0,833.0,195.0,0.0,976.740740740758,1.1111111111111112
0.014566666666666674,9780.0,831.0,198.0,0.0,976.1481481481659,1.1182266009852218
0.014950000000000008,9773.0,826.0,203.0,0.0,975.7777777777958,1.1298076923076923
0.015333333333333341,9765.0,822.0,208.0,0.0,975.1111111111296,1.138755980861244
0.015716666666666674,9762.0,821.0,209.0,0.0,973.9259259259453,1.1395348837209303
0.01610000000000001,9755.0,817.0,215.0,0.0,973.4074074074272,1.1415525114155252
0.016483333333333343,9750.0,813.0,219.0,0.0,972.814814814835,1.1383928571428572
0.01686666666666668,9745.0,808.0,224.0,0.0,972.2962962963169,1.1397379912663756
0.01725000000000001,9739.0,804.0,229.0,0.0,971.9259259259468,1.1422413793103448
0.017633333333333345,9735.0,802.0,232.0,0.0,971.4074074074287,1.139240506329114
0.018016666666666677,9730.0,797.0,237.0,0.0,970.6666666666885,1.1458333333333333
0.018400000000000014,9725.0,794.0,240.0,0.0,969.8518518518742,1.1481481481481481
0.018783333333333343,9721.0,793.0,243.0,0.0,969.2592592592821,1.1504065040650406
0.019166666666666676,9717.0,791.0,246.0,0.0,968.5925925926159,1.152
0.01955000000000001,9712.0,788.0,250.0,0.0,968.0000000000238,1.1547619047619047
0.019933333333333345,9709.0,787.0,252.0,0.0,967.3333333333576,1.1505791505791505
0.020316666666666674,9702.0,782.0,259.0,0.0,966.5185185185434,1.1544401544401544
0.02070000000000001,9701.0,783.0,259.0,0.0,966.4444444444694,1.1567164179104477
0.021083333333333343,9690.0,775.0,268.0,0.0,966.1481481481733,1.161764705882353
0.02146666666666668,9684.0,775.0,272.0,0.0,965.3333333333591,1.1594202898550725
0.021850000000000012,9680.0,772.0,276.0,0.0,964.2222222222488,1.1654676258992807
0.022233333333333345,9676.0,770.0,278.0,0.0,963.9259259259527,1.1719298245614036
0.022616666666666677,9666.0,764.0,285.0,0.0,963.6296296296566,1.1805555555555556
0.023000000000000013,9660.0,761.0,288.0,0.0,963.5555555555826,1.176271186440678
0.023383333333333346,9653.0,755.0,295.0,0.0,963.0370370370645,1.1772575250836121
0.02376666666666668,9648.0,751.0,299.0,0.0,962.3703703703983,1.1907894736842106
0.024150000000000015,9638.0,746.0,304.0,0.0,961.9259259259542,1.190938511326861
0.02453333333333335,9632.0,741.0,309.0,0.0,961.6296296296581,1.189710610932476
0.024916666666666684,9630.0,741.0,311.0,0.0,960.9629629629919,1.1968253968253968
0.02530000000000002,9623.0,737.0,315.0,0.0,960.5185185185478,1.1949685534591195
0.02568333333333335,9620.0,735.0,318.0,0.0,960.4444444444738,1.2
0.026066666666666686,9616.0,734.0,320.0,0.0,959.7037037037336,1.1975308641975309
0.02645000000000002,9612.0,731.0,324.0,0.0,959.1851851852155,1.196319018404908
0.026833333333333355,9610.0,730.0,326.0,0.0,958.5925925926233,1.2
0.027216666666666684,9604.0,727.0,330.0,0.0,958.3703703704012,1.2005988023952097
