PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,100000.0,cells/ml
Initial concentration of phage,P,100000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,10000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,22.971791982650757,s
Volume of the system,0.01,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,1000.0,1000.0,100000.0
0.00038333333333333334,1000.0,1001.0,99999.40740740742
0.0007666666666666667,1000.0,1004.0,99998.66666666669
0.0011500000000000002,1000.0,1004.0,99998.14814814818
0.0015333333333333334,1000.0,1004.0,99997.18518518523
0.001916666666666667,1000.0,1005.0,99996.66666666672
0.0023000000000000004,1000.0,1006.0,99996.00000000006
0.002683333333333334,1000.0,1006.0,99995.48148148155
0.0030666666666666668,1000.0,1006.0,99994.74074074082
0.00345,1000.0,1006.0,99993.92592592601
0.0038333333333333336,1000.0,1007.0,99993.4074074075
0.004216666666666666,1000.0,1008.0,99992.81481481492
0.004599999999999999,1000.0,1008.0,99992.07407407419
0.004983333333333332,1000.0,1008.0,99991.11111111124
0.005366666666666666,1000.0,1009.0,99990.51851851866
0.00575,1000.0,1012.0,99989.70370370385
0.0061333333333333335,1000.0,1013.0,99988.81481481498
0.006516666666666667,1000.0,1013.0,99987.85185185203
0.006900000000000001,1000.0,1014.0,99987.33333333352
0.007283333333333334,1000.0,1016.0,99986.2962962965
0.007666666666666668,1000.0,1019.0,99985.55555555577
0.008050000000000002,1000.0,1019.0,99985.03703703725
0.008433333333333336,1000.0,1021.0,99984.29629629652
0.008816666666666669,1000.0,1021.0,99983.48148148172
0.009200000000000003,1000.0,1022.0,99982.74074074099
0.009583333333333336,1000.0,1023.0,99982.07407407433
0.00996666666666667,1000.0,1023.0,99981.11111111139
0.010350000000000003,1000.0,1023.0,99980.59259259288
0.010733333333333338,1000.0,1023.0,99979.77777777807
0.01111666666666667,1000.0,1025.0,99979.11111111142
0.011500000000000005,1000.0,1026.0,99978.29629629661
0.011883333333333338,1000.0,1026.0,99977.85185185217
0.012266666666666672,1000.0,1026.0,99977.18518518552
0.012650000000000005,1000.0,1026.0,99976.44444444479
0.01303333333333334,1000.0,1028.0,99975.40740740777
0.013416666666666672,1000.0,1030.0,99974.74074074111
0.013800000000000007,1000.0,1031.0,99974.07407407445
0.014183333333333341,1000.0,1032.0,99973.25925925965
0.014566666666666674,1000.0,1033.0,99972.66666666706
0.014950000000000008,1000.0,1034.0,99972.22222222263
0.015333333333333341,1000.0,1034.0,99971.77777777819
0.015716666666666674,1000.0,1035.0,99970.74074074117
0.01610000000000001,1000.0,1036.0,99970.14814814858
0.016483333333333343,1000.0,1036.0,99969.77777777822
0.01686666666666668,1000.0,1037.0,99969.18518518563
0.01725000000000001,1000.0,1037.0,99968.14814814861
0.017633333333333345,1000.0,1037.0,99967.55555555603
0.018016666666666677,1000.0,1038.0,99967.11111111159
0.018400000000000014,1000.0,1041.0,99966.07407407457
0.018783333333333343,1000.0,1041.0,99965.48148148198
0.019166666666666676,1000.0,1042.0,99964.44444444496
0.01955000000000001,1000.0,1043.0,99963.55555555609
0.019933333333333345,1000.0,1045.0,99962.9629629635
0.020316666666666674,1000.0,1045.0,99962.51851851906
0.02070000000000001,1000.0,1045.0,99962.29629629684
0.021083333333333343,1000.0,1045.0,99961.55555555611
0.02146666666666668,1000.0,1046.0,99960.88888888946
0.021850000000000012,1000.0,1046.0,99960.29629629687
0.022233333333333345,1000.0,1048.0,99959.407407408
0.022616666666666677,1000.0,1049.0,99958.66666666727
0.023000000000000013,1000.0,1050.0,99957.70370370432
0.023383333333333346,1000.0,1051.0,99957.33333333395
0.02376666666666668,1000.0,1052.0,99956.51851851915
0.024150000000000015,1000.0,1053.0,99956.07407407471
0.02453333333333335,1000.0,1054.0,99955.33333333398
0.024916666666666684,1000.0,1056.0,99954.37037037103
0.02530000000000002,1000.0,1057.0,99953.55555555623
0.02568333333333335,1000.0,1058.0,99952.8148148155
0.026066666666666686,1000.0,1058.0,99952.29629629699
0.02645000000000002,1000.0,1058.0,99951.40740740811
0.026833333333333355,1000.0,1058.0,99950.59259259331
0.027216666666666684,1000.0,1058.0,99949.92592592665
0.02760000000000002,1000.0,1059.0,99949.33333333407
0.027983333333333353,1000.0,1060.0,99948.9629629637
0.02836666666666669,1000.0,1063.0,99948.1481481489
0.02875000000000002,1000.0,1063.0,99947.3333333341
0.029133333333333355,1000.0,1064.0,99946.59259259337
0.029516666666666688,1000.0,1065.0,99945.85185185264
0.029900000000000024,1000.0,1065.0,99945.11111111191
0.030283333333333353,1000.0,1065.0,99944.5925925934
0.03066666666666669,1000.0,1068.0,99944.00000000081
0.031050000000000022,1000.0,1072.0,99942.74074074157
0.031433333333333355,1000.0,1075.0,99941.77777777863
0.03181666666666669,1000.0,1075.0,99941.0370370379
0.03220000000000003,1000.0,1077.0,99940.44444444531
0.03258333333333336,1000.0,1077.0,99940.14814814902
0.03296666666666669,1000.0,1078.0,99939.70370370458
0.033350000000000025,1000.0,1078.0,99938.96296296385
0.03373333333333336,1000.0,1079.0,99938.44444444534
0.03411666666666669,1000.0,1080.0,99937.85185185276
0.034500000000000024,1000.0,1081.0,99937.11111111203
0.03488333333333336,1000.0,1081.0,99936.44444444537
0.03526666666666669,1000.0,1081.0,99935.92592592686
0.03565000000000003,1000.0,1082.0,99935.40740740835
0.03603333333333336,1000.0,1083.0,99934.66666666762
0.036416666666666694,1000.0,1084.0,99933.55555555652
0.03680000000000003,1000.0,1085.0,99933.11111111208
0.03718333333333336,1000.0,1086.0,99932.14814814914
0.0375666666666667,1000.0,1088.0,99931.62962963062
0.03795000000000003,1000.0,1089.0,99930.74074074175
0.03833333333333336,1000.0,1093.0,99929.92592592695
0.0387166666666667,1000.0,1094.0,99929.62962963065
