PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,100000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,10000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,0.9268884658813477,s
Volume of the system,0.001,ml
Number of iterations,50000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients
---
0.0,100000.0,1000.0,0.0,0.0,10000.0
0.00038333333333333334,100000.0,1000.0,0.0,0.0,9999.407407407401
0.0007666666666666667,100000.0,1003.0,0.0,0.0,9998.592592592579
0.0011500000000000002,100000.0,1003.0,0.0,0.0,9998.222222222204
0.0015333333333333334,100000.0,1003.0,0.0,0.0,9997.925925925905
0.001916666666666667,100000.0,1003.0,0.0,0.0,9997.407407407381
0.0023000000000000004,99998.0,1003.0,2.0,0.0,9996.814814814783
0.002683333333333334,99997.0,1003.0,3.0,0.0,9996.518518518484
0.0030666666666666668,99997.0,1005.0,3.0,0.0,9995.629629629586
0.00345,99996.0,1006.0,4.0,0.0,9994.592592592538
0.0038333333333333336,99996.0,1006.0,4.0,0.0,9993.70370370364
0.004216666666666666,99995.0,1006.0,5.0,0.0,9992.962962962893
0.004599999999999999,99993.0,1004.0,7.0,0.0,9992.29629629622
0.004983333333333332,99992.0,1004.0,8.0,0.0,9991.777777777696
0.005366666666666666,99992.0,1004.0,8.0,0.0,9990.814814814723
0.00575,99992.0,1005.0,8.0,0.0,9990.2962962962
0.0061333333333333335,99992.0,1007.0,8.0,0.0,9989.777777777676
0.006516666666666667,99990.0,1005.0,10.0,0.0,9989.259259259152
0.006900000000000001,99989.0,1006.0,11.0,0.0,9988.29629629618
0.007283333333333334,99987.0,1004.0,13.0,0.0,9987.407407407281
0.007666666666666668,99986.0,1005.0,14.0,0.0,9986.444444444309
0.008050000000000002,99986.0,1005.0,14.0,0.0,9985.70370370356
0.008433333333333336,99986.0,1006.0,14.0,0.0,9985.111111110962
0.008816666666666669,99986.0,1007.0,14.0,0.0,9984.29629629614
0.009200000000000003,99986.0,1007.0,14.0,0.0,9983.70370370354
0.009583333333333336,99983.0,1004.0,17.0,0.0,9983.333333333167
0.00996666666666667,99982.0,1003.0,18.0,0.0,9982.888888888718
0.010350000000000003,99982.0,1006.0,18.0,0.0,9982.29629629612
0.010733333333333338,99980.0,1006.0,20.0,0.0,9981.555555555371
0.01111666666666667,99980.0,1006.0,20.0,0.0,9980.962962962773
0.011500000000000005,99980.0,1007.0,20.0,0.0,9980.14814814795
0.011883333333333338,99980.0,1008.0,20.0,0.0,9979.7037037035
0.012266666666666672,99980.0,1008.0,20.0,0.0,9979.407407407201
0.012650000000000005,99979.0,1010.0,21.0,0.0,9978.592592592378
0.01303333333333334,99979.0,1010.0,21.0,0.0,9977.777777777555
0.013416666666666672,99979.0,1011.0,21.0,0.0,9977.259259259032
0.013800000000000007,99978.0,1010.0,22.0,0.0,9976.740740740508
0.014183333333333341,99976.0,1008.0,24.0,0.0,9976.14814814791
0.014566666666666674,99976.0,1009.0,24.0,0.0,9975.259259259012
0.014950000000000008,99975.0,1010.0,25.0,0.0,9974.074074073815
0.015333333333333341,99974.0,1011.0,26.0,0.0,9973.407407407141
0.015716666666666674,99974.0,1011.0,26.0,0.0,9972.740740740468
0.01610000000000001,99973.0,1011.0,27.0,0.0,9971.555555555271
0.016483333333333343,99971.0,1010.0,29.0,0.0,9970.888888888598
0.01686666666666668,99971.0,1012.0,29.0,0.0,9970.14814814785
0.01725000000000001,99971.0,1012.0,29.0,0.0,9969.407407407101
0.017633333333333345,99971.0,1013.0,29.0,0.0,9968.592592592278
0.018016666666666677,99969.0,1011.0,31.0,0.0,9968.14814814783
0.018400000000000014,99968.0,1011.0,32.0,0.0,9967.259259258932
0.018783333333333343,99968.0,1013.0,32.0,0.0,9966.962962962632
0.019166666666666676,99968.0,1013.0,32.0,0.0,9966.14814814781
0.01955000000000001,99967.0,1013.0,33.0,0.0,9964.814814814463
0.019933333333333345,99967.0,1014.0,33.0,0.0,9964.14814814779
0.020316666666666674,99967.0,1016.0,33.0,0.0,9963.555555555191
0.02070000000000001,99967.0,1016.0,33.0,0.0,9963.037037036667
0.021083333333333343,99965.0,1014.0,35.0,0.0,9962.370370369994
0.02146666666666668,99963.0,1014.0,37.0,0.0,9961.777777777395
0.021850000000000012,99963.0,1015.0,37.0,0.0,9961.111111110722
0.022233333333333345,99963.0,1015.0,37.0,0.0,9960.592592592198
0.022616666666666677,99963.0,1015.0,37.0,0.0,9959.629629629226
0.023000000000000013,99963.0,1015.0,37.0,0.0,9958.962962962552
0.023383333333333346,99963.0,1015.0,37.0,0.0,9958.14814814773
0.02376666666666668,99963.0,1018.0,37.0,0.0,9956.888888888458
0.024150000000000015,99963.0,1019.0,37.0,0.0,9955.99999999956
0.02453333333333335,99961.0,1017.0,39.0,0.0,9955.259259258812
0.024916666666666684,99960.0,1016.0,40.0,0.0,9954.592592592138
0.02530000000000002,99960.0,1018.0,40.0,0.0,9953.85185185139
0.02568333333333335,99960.0,1022.0,40.0,0.0,9952.888888888418
0.026066666666666686,99959.0,1023.0,41.0,0.0,9952.14814814767
0.02645000000000002,99958.0,1022.0,42.0,0.0,9951.481481480996
0.026833333333333355,99958.0,1022.0,42.0,0.0,9950.666666666173
0.027216666666666684,99958.0,1023.0,42.0,0.0,9950.14814814765
0.02760000000000002,99958.0,1023.0,42.0,0.0,9949.629629629126
0.027983333333333353,99958.0,1023.0,42.0,0.0,9949.185185184677
0.02836666666666669,99957.0,1022.0,43.0,0.0,9948.444444443929
0.02875000000000002,99957.0,1022.0,43.0,0.0,9947.55555555503
0.029133333333333355,99957.0,1025.0,43.0,0.0,9946.814814814283
0.029516666666666688,99957.0,1026.0,43.0,0.0,9946.222222221684
0.029900000000000024,99955.0,1028.0,45.0,0.0,9945.629629629086
0.030283333333333353,99954.0,1027.0,46.0,0.0,9945.333333332786
0.03066666666666669,99952.0,1027.0,47.0,0.0,9944.14814814759
0.031050000000000022,99952.0,1028.0,47.0,0.0,9942.962962962392
0.031433333333333355,99952.0,1029.0,47.0,0.0,9942.296296295719
0.03181666666666669,99951.0,1030.0,48.0,0.0,9941.333333332746
0.03220000000000003,99951.0,1030.0,48.0,0.0,9940.888888888298
0.03258333333333336,99951.0,1032.0,48.0,0.0,9940.14814814755
0.03296666666666669,99949.0,1031.0,50.0,0.0,9939.777777777175
0.033350000000000025,99949.0,1033.0,50.0,0.0,9939.037037036427
0.03373333333333336,99949.0,1033.0,50.0,0.0,9938.296296295679
0.03411666666666669,99949.0,1036.0,50.0,0.0,9937.629629629006
0.034500000000000024,99948.0,1035.0,51.0,0.0,9937.333333332706
0.03488333333333336,99948.0,1036.0,51.0,0.0,9936.740740740108
0.03526666666666669,99947.0,1036.0,52.0,0.0,9936.14814814751
0.03565000000000003,99945.0,1036.0,53.0,0.0,9935.185185184537
0.03603333333333336,99945.0,1036.0,53.0,0.0,9934.296296295639
0.036416666666666694,99945.0,1036.0,53.0,0.0,9932.888888888217
0.03680000000000003,99945.0,1038.0,53.0,0.0,9931.85185185117
0.03718333333333336,99944.0,1038.0,54.0,0.0,9931.259259258572
0.0375666666666667,99944.0,1039.0,54.0,0.0,9930.518518517823
0.03795000000000003,99944.0,1041.0,54.0,0.0,9929.9999999993
0.03833333333333336,99943.0,1041.0,55.0,0.0,9929.407407406701
0.0387166666666667,99943.0,1043.0,55.0,0.0,9928.962962962252
0.03910000000000003,99942.0,1042.0,56.0,0.0,9928.740740740028
0.03948333333333336,99942.0,1043.0,56.0,0.0,9927.70370370298
0.039866666666666696,99940.0,1042.0,57.0,0.0,9927.111111110382
0.04025000000000003,99940.0,1042.0,57.0,0.0,9926.444444443709
0.04063333333333337,99940.0,1043.0,57.0,0.0,9926.074074073334
0.0410166666666667,99938.0,1041.0,59.0,0.0,9925.55555555481
0.04140000000000003,99936.0,1040.0,61.0,0.0,9925.259259258512
0.04178333333333337,99936.0,1042.0,61.0,0.0,9924.296296295539
0.0421666666666667,99934.0,1040.0,63.0,0.0,9923.407407406641
0.04255000000000004,99934.0,1040.0,63.0,0.0,9922.814814814043
0.042933333333333365,99934.0,1040.0,63.0,0.0,9922.222222221444
0.0433166666666667,99934.0,1040.0,63.0,0.0,9921.925925925145
0.04370000000000004,99932.0,1040.0,65.0,0.0,9921.037037036247
0.04408333333333337,99932.0,1041.0,65.0,0.0,9920.444444443649
0.044466666666666696,99932.0,1041.0,65.0,0.0,9919.777777776975
0.044850000000000036,99932.0,1041.0,65.0,0.0,9919.481481480676
0.04523333333333337,99932.0,1045.0,65.0,0.0,9918.740740739928
0.04561666666666671,99932.0,1046.0,65.0,0.0,9918.074074073254
0.046000000000000034,99931.0,1045.0,66.0,0.0,9917.185185184357
0.04638333333333337,99930.0,1044.0,67.0,0.0,9916.814814813983
0.046766666666666706,99930.0,1045.0,67.0,0.0,9915.481481480636
0.04715000000000004,99930.0,1045.0,67.0,0.0,9914.666666665813
0.047533333333333365,99930.0,1045.0,67.0,0.0,9914.074074073214
0.0479166666666667,99929.0,1046.0,68.0,0.0,9913.185185184317
0.04830000000000003,99929.0,1046.0,68.0,0.0,9912.814814813943
0.04868333333333337,99928.0,1047.0,69.0,0.0,9912.370370369494
0.0490666666666667,99928.0,1047.0,69.0,0.0,9911.777777776895
0.04945000000000003,99926.0,1045.0,71.0,0.0,9911.407407406521
0.04983333333333337,99925.0,1045.0,72.0,0.0,9910.592592591698
0.0502166666666667,99924.0,1045.0,73.0,0.0,9909.9999999991
0.05060000000000004,99924.0,1047.0,73.0,0.0,9909.333333332426
0.05098333333333337,99924.0,1051.0,73.0,0.0,9908.518518517603
0.0513666666666667,99924.0,1052.0,73.0,0.0,9907.925925925005
0.05175000000000004,99923.0,1053.0,74.0,0.0,9907.259259258331
0.05213333333333337,99922.0,1053.0,75.0,0.0,9906.740740739808
0.0525166666666667,99922.0,1053.0,75.0,0.0,9906.370370369434
0.05290000000000004,99922.0,1053.0,75.0,0.0,9905.70370370276
0.05328333333333337,99921.0,1052.0,76.0,0.0,9905.111111110162
0.05366666666666671,99920.0,1051.0,77.0,0.0,9904.592592591638
0.054050000000000036,99919.0,1050.0,78.0,0.0,9903.99999999904
0.05443333333333337,99919.0,1050.0,78.0,0.0,9903.037037036067
0.05481666666666671,99919.0,1050.0,78.0,0.0,9902.222222221244
0.05520000000000004,99917.0,1049.0,80.0,0.0,9901.407407406421
0.055583333333333367,99915.0,1047.0,82.0,0.0,9900.740740739748
0.055966666666666706,99915.0,1048.0,82.0,0.0,9900.370370369374
0.05635000000000004,99915.0,1048.0,82.0,0.0,9899.777777776775
0.05673333333333338,99914.0,1048.0,83.0,0.0,9899.111111110102
0.057116666666666704,99913.0,1049.0,84.0,0.0,9898.518518517503
0.057500000000000044,99913.0,1050.0,84.0,0.0,9897.629629628605
0.057883333333333384,99913.0,1050.0,84.0,0.0,9897.037037036007
