PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,100000000.0,cells/ml
Initial concentration of phage,P,1000000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,100000000.0,nutrient/ml
Maximum infections one bacterium can handle,Nimax,90,-
Width of the maximum infection one bacterium can handle,Nimax_std,28.125,-
Time window to track maximum infections,time_window,0.8695652173913043,tau_l units


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,4.0811004638671875,s
Volume of the system,1e-05,ml
Number of iterations,20000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients,Average MOSI,Burst events due to MD
0.018783333333333343,9755.0,806.0,225.0,0.0,973.6296296296492,1.1008771929824561,0
0.019166666666666676,9749.0,803.0,228.0,0.0,973.2592592592791,1.103896103896104,0
0.01955000000000001,9745.0,800.0,231.0,0.0,972.888888888909,1.1120689655172413,0
0.019933333333333345,9742.0,801.0,232.0,0.0,972.4444444444649,1.1106382978723404,0
0.020316666666666674,9739.0,798.0,235.0,0.0,972.0740740740948,1.1111111111111112,0
0.02070000000000001,9730.0,791.0,243.0,0.0,971.6296296296507,1.128,0
0.021083333333333343,9718.0,784.0,250.0,0.0,971.1111111111326,1.1274900398406376,0
0.02146666666666668,9717.0,783.0,251.0,0.0,970.5925925926144,1.1456692913385826,0
0.021850000000000012,9709.0,782.0,254.0,0.0,969.7777777778002,1.1450980392156862,0
0.022233333333333345,9708.0,782.0,255.0,0.0,969.1851851852081,1.15625,0
0.022616666666666677,9704.0,781.0,256.0,0.0,968.962962962986,1.157088122605364,0
0.023000000000000013,9698.0,776.0,261.0,0.0,968.3703703703939,1.1547169811320754,0
0.023383333333333346,9694.0,772.0,265.0,0.0,967.8518518518757,1.151851851851852,0
0.02376666666666668,9689.0,768.0,270.0,0.0,967.3333333333576,1.1532846715328466,0
0.024150000000000015,9684.0,765.0,274.0,0.0,966.8148148148395,1.1557971014492754,0
0.02453333333333335,9681.0,763.0,276.0,0.0,966.4444444444694,1.1549295774647887,0
0.024916666666666684,9672.0,755.0,284.0,0.0,966.1481481481733,1.1522491349480968,0
0.02530000000000002,9667.0,752.0,289.0,0.0,965.6296296296551,1.1569965870307166,0
0.02568333333333335,9661.0,748.0,293.0,0.0,965.4814814815071,1.157190635451505,0
0.026066666666666686,9654.0,743.0,299.0,0.0,965.037037037063,1.1589403973509933,0
0.02645000000000002,9650.0,741.0,302.0,0.0,964.2222222222488,1.1601307189542485,0
0.026833333333333355,9645.0,737.0,306.0,0.0,963.8518518518787,1.1540880503144655,0
0.027216666666666684,9633.0,726.0,318.0,0.0,963.5555555555826,1.1572327044025157,0
0.02760000000000002,9632.0,728.0,318.0,0.0,962.9629629629904,1.1677018633540373,0
0.027983333333333353,9624.0,724.0,322.0,0.0,962.4444444444723,1.1666666666666667,0
0.02836666666666669,9622.0,722.0,324.0,0.0,962.1481481481762,1.1671732522796352,0
0.02875000000000002,9616.0,717.0,329.0,0.0,961.6296296296581,1.1722054380664653,0
0.029133333333333355,9612.0,715.0,331.0,0.0,961.259259259288,1.1766467065868262,0
0.029516666666666688,9607.0,714.0,334.0,0.0,960.6666666666958,1.1785714285714286,0
0.029900000000000024,9604.0,712.0,336.0,0.0,960.2962962963257,1.1794117647058824,0
0.030283333333333353,9599.0,709.0,340.0,0.0,959.9259259259557,1.1791907514450868,0
0.03066666666666669,9592.0,705.0,346.0,0.0,958.8148148148454,1.183381088825215,0
0.031050000000000022,9587.0,703.0,349.0,0.0,958.2222222222532,1.1797752808988764,0
0.031433333333333355,9580.0,696.0,356.0,0.0,957.9259259259571,1.1818181818181819,0
0.03181666666666669,9571.0,689.0,363.0,0.0,957.333333333365,1.1825613079019073,0
0.03220000000000003,9566.0,685.0,367.0,0.0,956.9629629629949,1.1886792452830188,0
0.03258333333333336,9559.0,683.0,371.0,0.0,956.2222222222547,1.1898395721925135,0
0.03296666666666669,9555.0,681.0,374.0,0.0,955.9259259259586,1.186842105263158,0
0.033350000000000025,9549.0,675.0,380.0,0.0,955.4814814815145,1.1932114882506528,0
0.03373333333333336,9543.0,672.0,383.0,0.0,955.3333333333665,1.1958762886597938,0
0.03411666666666669,9536.0,667.0,388.0,0.0,954.7407407407743,1.19693094629156,0
0.034500000000000024,9532.0,664.0,391.0,0.0,954.2962962963302,1.1979695431472082,0
0.03488333333333336,9528.0,662.0,394.0,0.0,953.9259259259601,1.2,0
0.03526666666666669,9520.0,656.0,400.0,0.0,953.3333333333679,1.2088452088452089,0
0.03565000000000003,9508.0,651.0,407.0,0.0,952.9629629629978,1.2116788321167884,0
0.03603333333333336,9502.0,647.0,411.0,0.0,952.5925925926277,1.2179176755447942,0
0.036416666666666694,9497.0,646.0,413.0,0.0,952.1481481481836,1.2283653846153846,0
0.03680000000000003,9489.0,643.0,416.0,0.0,951.7037037037395,1.2302158273381294,0
0.03718333333333336,9487.0,643.0,417.0,0.0,951.3333333333694,1.2304038004750595,0
0.0375666666666667,9482.0,641.0,421.0,0.0,950.9629629629993,1.2352941176470589,0
0.03795000000000003,9475.0,637.0,425.0,0.0,950.6666666667032,1.2423529411764707,0
0.03833333333333336,9472.0,638.0,425.0,0.0,950.0740740741111,1.2429906542056075,0
0.0387166666666667,9468.0,635.0,428.0,0.0,949.777777777815,1.2413793103448276,0
0.03910000000000003,9460.0,629.0,435.0,0.0,949.3333333333709,1.2448512585812357,0
0.03948333333333336,9456.0,627.0,437.0,0.0,949.0370370370748,1.2465753424657535,0
0.039866666666666696,9454.0,626.0,438.0,0.0,948.5925925926307,1.248868778280543,0
0.04025000000000003,9448.0,622.0,442.0,0.0,948.2222222222606,1.2505643340857788,0
0.04063333333333337,9446.0,622.0,443.0,0.0,947.8518518518905,1.2556053811659194,0
0.0410166666666667,9440.0,619.0,446.0,0.0,947.1111111111503,1.252212389380531,0
0.04140000000000003,9434.0,614.0,452.0,0.0,946.9629629630023,1.2516556291390728,0
0.04178333333333337,9433.0,614.0,453.0,0.0,946.3703703704101,1.24945295404814,0
0.0421666666666667,9429.0,610.0,457.0,0.0,945.925925925966,1.252723311546841,0
0.04255000000000004,9425.0,608.0,459.0,0.0,945.7037037037439,1.2554112554112553,0
0.042933333333333365,9420.0,605.0,462.0,0.0,945.6296296296699,1.2613390928725703,0
0.0433166666666667,9416.0,604.0,463.0,0.0,945.4074074074479,1.2629310344827587,0
0.04370000000000004,9414.0,603.0,464.0,0.0,944.8148148148557,1.2682403433476395,0
0.04408333333333337,9409.0,601.0,466.0,0.0,944.4444444444856,1.2707889125799574,0
0.044466666666666696,9404.0,600.0,469.0,0.0,944.2222222222636,1.270042194092827,0
0.044850000000000036,9398.0,595.0,474.0,0.0,943.7037037037454,1.2746331236897275,0
0.04523333333333337,9392.0,592.0,477.0,0.0,943.4814814815234,1.2770833333333333,0
0.04561666666666671,9387.0,589.0,480.0,0.0,943.1851851852273,1.2768595041322315,0
0.046000000000000034,9382.0,585.0,484.0,0.0,942.6666666667091,1.2772073921971252,0
0.04638333333333337,9378.0,583.0,487.0,0.0,942.296296296339,1.2775510204081633,0
0.046766666666666706,9374.0,580.0,490.0,0.0,941.8518518518949,1.2767676767676768,0
0.04715000000000004,9368.0,576.0,495.0,0.0,941.1111111111547,1.2791164658634537,0
0.047533333333333365,9363.0,573.0,498.0,0.0,940.8148148148587,1.28,0
0.0479166666666667,9360.0,571.0,500.0,0.0,940.4444444444886,1.2792079207920792,0
0.04830000000000003,9354.0,566.0,505.0,0.0,940.2222222222665,1.279843444227006,0
0.04868333333333337,9346.0,562.0,511.0,0.0,939.4814814815263,1.27992277992278,0
0.0490666666666667,9337.0,555.0,518.0,0.0,939.2592592593043,1.2857142857142858,0
0.04945000000000003,9334.0,556.0,518.0,0.0,938.8888888889342,1.289272030651341,0
0.04983333333333337,9327.0,553.0,522.0,0.0,938.7407407407861,1.2900763358778626,0
0.0502166666666667,9324.0,552.0,524.0,0.0,938.44444444449,1.2952380952380953,0
0.05060000000000004,9320.0,551.0,525.0,0.0,938.296296296342,1.2992424242424243,0
0.05098333333333337,9314.0,548.0,528.0,0.0,938.148148148194,1.298311444652908,0
0.0513666666666667,9308.0,543.0,533.0,0.0,937.4814814815278,1.3011152416356877,0
0.05175000000000004,9300.0,538.0,538.0,0.0,937.2592592593057,1.301293900184843,0
0.05213333333333337,9296.0,535.0,541.0,0.0,936.9629629630097,1.3016453382084094,0
0.0525166666666667,9288.0,529.0,547.0,0.0,936.5925925926396,1.3,0
0.05290000000000004,9285.0,526.0,550.0,0.0,936.3703703704175,1.3049001814882033,0
0.05328333333333337,9281.0,526.0,551.0,0.0,935.9259259259734,1.3050541516245486,0
0.05366666666666671,9277.0,523.0,554.0,0.0,935.8518518518994,1.3070017953321365,0
0.054050000000000036,9272.0,520.0,557.0,0.0,935.4074074074553,1.310592459605027,0
0.05443333333333337,9270.0,521.0,557.0,0.0,935.2592592593072,1.3184257602862255,0
0.05481666666666671,9263.0,519.0,559.0,0.0,934.8888888889371,1.3202846975088969,0
0.05520000000000004,9258.0,517.0,562.0,0.0,934.518518518567,1.3274021352313168,0
0.055583333333333367,9254.0,518.0,562.0,0.0,934.222222222271,1.3416370106761566,0
0.055966666666666706,9246.0,519.0,562.0,0.0,933.9259259259749,1.3409490333919156,0
0.05635000000000004,9237.0,512.0,569.0,0.0,933.6296296296788,1.3409490333919156,0
0.05673333333333338,9237.0,512.0,569.0,0.0,933.1851851852347,1.343859649122807,0
0.057116666666666704,9234.0,511.0,570.0,0.0,932.5185185185685,1.3496503496503496,0
0.057500000000000044,9228.0,510.0,572.0,0.0,932.2962962963464,1.3577661431064572,0
0.057883333333333384,9222.0,509.0,573.0,0.0,932.0000000000504,1.3575129533678756,0
0.05826666666666672,9214.0,504.0,579.0,0.0,931.7037037037543,1.3676975945017182,0
0.058650000000000056,9204.0,502.0,582.0,0.0,931.4074074074582,1.370940170940171,0
0.05903333333333339,9198.0,499.0,585.0,0.0,931.1851851852362,1.3745762711864407,0
0.059416666666666715,9189.0,494.0,590.0,0.0,930.740740740792,1.3838383838383839,0
0.059800000000000055,9178.0,490.0,594.0,0.0,930.666666666718,1.3812709030100334,0
0.06018333333333339,9174.0,487.0,598.0,0.0,930.444444444496,1.3906510851419032,0
0.06056666666666672,9167.0,486.0,599.0,0.0,930.0000000000518,1.3933333333333333,0
0.06095000000000005,9164.0,485.0,600.0,0.0,929.7777777778298,1.4,0
0.061333333333333385,9160.0,485.0,600.0,0.0,929.4814814815337,1.4019933554817277,0
0.061716666666666725,9156.0,483.0,602.0,0.0,929.1851851852376,1.4036243822075782,0
0.06210000000000006,9148.0,478.0,607.0,0.0,929.1111111111636,1.4095394736842106,0
0.062483333333333384,9143.0,478.0,608.0,0.0,928.5185185185715,1.4161184210526316,0
0.06286666666666672,9139.0,478.0,608.0,0.0,928.2222222222754,1.4166666666666667,0
0.06325000000000006,9133.0,474.0,612.0,0.0,928.1481481482014,1.4192495921696575,0
0.06363333333333339,9130.0,473.0,613.0,0.0,927.7777777778313,1.4253246753246753,0
0.06401666666666672,9122.0,470.0,616.0,0.0,927.3333333333871,1.4343598055105349,0
0.06440000000000005,9115.0,470.0,617.0,0.0,926.740740740795,1.4394184168012925,0
0.06478333333333339,9109.0,470.0,619.0,0.0,926.2962962963509,1.4444444444444444,0
0.06516666666666673,9103.0,468.0,621.0,0.0,925.7037037037587,1.4440894568690097,0
0.06555000000000005,9096.0,464.0,626.0,0.0,925.1851851852406,1.4428571428571428,0
0.06593333333333339,9091.0,460.0,630.0,0.0,925.1111111111666,1.4484944532488113,0
0.06631666666666673,9086.0,459.0,631.0,0.0,924.9629629630185,1.4509493670886076,0
0.06670000000000005,9083.0,458.0,632.0,0.0,924.7407407407965,1.4589905362776026,0
0.0670833333333334,9075.0,456.0,634.0,0.0,924.7407407407965,1.4592476489028212,0
0.06746666666666673,9069.0,452.0,638.0,0.0,924.5925925926484,1.4679186228482004,0
0.06785000000000005,9062.0,451.0,639.0,0.0,924.3703703704264,1.4741784037558685,0
0.0682333333333334,9058.0,452.0,639.0,0.0,923.8518518519082,1.4773082942097027,0
0.06861666666666673,9056.0,452.0,639.0,0.0,923.6296296296862,1.48125,0
0.06900000000000008,9052.0,451.0,640.0,0.0,923.1851851852421,1.483670295489891,0
0.0693833333333334,9046.0,448.0,643.0,0.0,922.96296296302,1.4861111111111112,0
0.06976666666666673,9037.0,444.0,648.0,0.0,922.740740740798,1.4884792626728112,0
0.07015000000000007,9031.0,442.0,651.0,0.0,922.2962962963538,1.4915773353751913,0
0.07053333333333339,9026.0,441.0,653.0,0.0,921.7777777778357,1.4954128440366972,0
0.07091666666666673,9022.0,440.0,654.0,0.0,921.4814814815396,1.5015243902439024,0
0.07130000000000007,9015.0,439.0,656.0,0.0,921.1851851852435,1.5045592705167172,0
0.07168333333333339,9010.0,437.0,658.0,0.0,920.8888888889475,1.5075757575757576,0
0.07206666666666672,9005.0,435.0,660.0,0.0,920.4444444445033,1.5143721633888048,0
0.07245000000000007,8999.0,434.0,661.0,0.0,920.3703703704293,1.5128205128205128,0
0.07283333333333339,8997.0,432.0,663.0,0.0,920.1481481482073,1.5150602409638554,0
0.07321666666666674,8994.0,431.0,664.0,0.0,920.0000000000592,1.5203007518796992,0
0.07360000000000007,8989.0,430.0,665.0,0.0,919.8518518519112,1.5217391304347827,0
0.07398333333333339,8985.0,428.0,667.0,0.0,919.6296296296891,1.526946107784431,0
0.07436666666666673,8980.0,428.0,668.0,0.0,919.111111111171,1.5291479820627802,0
0.07475000000000007,8977.0,427.0,669.0,0.0,918.6666666667269,1.5297619047619047,0
0.07513333333333341,8972.0,424.0,672.0,0.0,918.3703703704308,1.5342261904761905,0
0.07551666666666673,8969.0,424.0,672.0,0.0,918.2222222222828,1.5333333333333334,0
0.07590000000000006,8965.0,421.0,675.0,0.0,918.0000000000607,1.536873156342183,0
0.07628333333333341,8958.0,418.0,678.0,0.0,917.6296296296906,1.5398230088495575,0
0.07666666666666672,8956.0,418.0,678.0,0.0,917.2592592593205,1.5439882697947214,0
0.07705000000000005,8947.0,414.0,682.0,0.0,916.8148148148764,1.5474452554744527,0
0.07743333333333338,8940.0,411.0,685.0,0.0,916.7407407408024,1.556686046511628,0
0.07781666666666669,8929.0,408.0,688.0,0.0,916.5925925926543,1.556998556998557,0
0.07820000000000003,8921.0,403.0,693.0,0.0,916.5185185185803,1.559077809798271,0
0.07858333333333335,8918.0,403.0,694.0,0.0,916.2222222222842,1.5654676258992806,0
0.07896666666666667,8912.0,402.0,695.0,0.0,916.0000000000622,1.5675287356321839,0
0.07935,8909.0,401.0,696.0,0.0,915.7037037037661,1.5679542203147354,0
0.07973333333333331,8904.0,399.0,699.0,0.0,915.40740740747,1.5742857142857143,0
0.08011666666666666,8898.0,399.0,700.0,0.0,915.111111111174,1.5797720797720798,0
0.08049999999999997,8891.0,397.0,702.0,0.0,915.0370370370999,1.5823863636363635,0
0.0808833333333333,8886.0,396.0,704.0,0.0,914.8888888889519,1.584985835694051,0
0.08126666666666663,8881.0,394.0,706.0,0.0,914.5185185185818,1.5878186968838528,0
0.08164999999999994,8879.0,394.0,706.0,0.0,914.5185185185818,1.5926449787835926,0
0.08203333333333328,8874.0,394.0,707.0,0.0,914.4444444445078,1.5988700564971752,0
0.0824166666666666,8868.0,393.0,708.0,0.0,914.0740740741377,1.6059322033898304,0
0.08279999999999993,8863.0,394.0,708.0,0.0,913.7777777778416,1.613540197461213,0
0.08318333333333325,8856.0,393.0,709.0,0.0,913.6296296296936,1.614950634696756,0
0.08356666666666657,8855.0,393.0,709.0,0.0,913.4074074074715,1.6171107994389902,0
0.08394999999999991,8847.0,390.0,713.0,0.0,913.0370370371014,1.6227208976157084,0
0.08433333333333322,8843.0,390.0,713.0,0.0,912.8148148148794,1.6265734265734266,0
0.08471666666666655,8837.0,388.0,715.0,0.0,912.5185185185833,1.625,0
0.08509999999999988,8830.0,384.0,720.0,0.0,911.9259259259911,1.6263888888888889,0
0.08548333333333319,8829.0,385.0,720.0,0.0,911.555555555621,1.6305555555555555,0
0.08586666666666654,8826.0,385.0,720.0,0.0,911.259259259325,1.631578947368421,0
0.08624999999999985,8822.0,383.0,722.0,0.0,911.1111111111769,1.6317241379310345,0
0.08663333333333317,8817.0,381.0,725.0,0.0,910.6666666667328,1.635989010989011,0
0.0870166666666665,8809.0,378.0,728.0,0.0,910.5925925926588,1.6392318244170097,0
0.08739999999999983,8805.0,378.0,729.0,0.0,910.2962962963627,1.6415868673050615,0
0.08778333333333316,8800.0,376.0,731.0,0.0,910.0000000000666,1.6493860845839017,0
0.08816666666666648,8791.0,374.0,733.0,0.0,909.7777777778446,1.6467391304347827,0
0.08854999999999981,8788.0,371.0,736.0,0.0,909.5555555556225,1.6472184531886025,0
0.08893333333333313,8786.0,370.0,737.0,0.0,909.4814814815485,1.6512890094979646,0
0.08931666666666645,8783.0,370.0,737.0,0.0,909.4074074074745,1.655359565807327,0
0.0896999999999998,8780.0,371.0,737.0,0.0,909.1851851852524,1.6599190283400809,0
0.0900833333333331,8770.0,367.0,741.0,0.0,909.1111111111784,1.660857908847185,0
0.09046666666666643,8761.0,362.0,746.0,0.0,908.9629629630303,1.6675603217158177,0
0.09084999999999975,8756.0,362.0,746.0,0.0,908.7407407408083,1.6724598930481283,0
0.09123333333333307,8749.0,360.0,748.0,0.0,908.6666666667343,1.6733333333333333,0
0.09161666666666642,8745.0,359.0,750.0,0.0,908.3703703704382,1.675531914893617,0
0.09199999999999972,8740.0,357.0,752.0,0.0,908.3703703704382,1.6719367588932805,0
0.09238333333333305,8731.0,351.0,759.0,0.0,908.0000000000681,1.6697127937336815,0
0.09276666666666639,8721.0,344.0,766.0,0.0,907.703703703772,1.6740547588005215,0
0.09314999999999969,8716.0,343.0,767.0,0.0,907.3333333334019,1.67578125,0
0.09353333333333304,8713.0,342.0,768.0,0.0,907.1851851852539,1.6796875,0
0.09391666666666636,8710.0,342.0,768.0,0.0,907.1111111111799,1.6896103896103896,0
0.09429999999999968,8699.0,341.0,770.0,0.0,906.7407407408098,1.6908150064683054,0
0.09468333333333301,8693.0,338.0,773.0,0.0,906.5185185185877,1.693798449612403,0
0.09506666666666633,8689.0,338.0,774.0,0.0,906.3703703704397,1.6984536082474226,0
0.09544999999999966,8682.0,337.0,776.0,0.0,906.0740740741436,1.702319587628866,0
0.09583333333333298,8679.0,337.0,776.0,0.0,905.6296296296995,1.7008985879332477,0
0.09621666666666631,8675.0,334.0,779.0,0.0,905.3333333334034,1.7003841229193342,0
0.09659999999999963,8672.0,332.0,781.0,0.0,905.1851851852554,1.704225352112676,0
0.09698333333333295,8669.0,332.0,781.0,0.0,904.9629629630333,1.70550576184379,0
0.0973666666666663,8668.0,332.0,781.0,0.0,904.6666666667372,1.710089399744572,0
0.0977499999999996,8661.0,330.0,783.0,0.0,904.5185185185892,1.7121019108280255,0
0.09813333333333293,8656.0,328.0,785.0,0.0,904.2962962963671,1.7162849872773538,0
0.09851666666666627,8651.0,327.0,786.0,0.0,904.0740740741451,1.7191867852604827,0
0.09889999999999957,8647.0,326.0,787.0,0.0,903.703703703775,1.724269377382465,0
0.09928333333333292,8643.0,326.0,787.0,0.0,903.5555555556269,1.7233502538071066,0
0.09966666666666622,8642.0,325.0,788.0,0.0,903.1851851852568,1.7253164556962026,0
0.10004999999999956,8637.0,323.0,790.0,0.0,903.1111111111828,1.729456384323641,0
0.10043333333333289,8632.0,323.0,791.0,0.0,902.8888888889608,1.7317380352644836,0
0.1008166666666662,8625.0,321.0,794.0,0.0,902.7407407408127,1.7314930991217063,0
0.10119999999999954,8620.0,318.0,797.0,0.0,902.5185185185907,1.7321652065081352,0
0.10158333333333286,8616.0,316.0,799.0,0.0,902.5185185185907,1.734668335419274,0
0.10196666666666618,8614.0,316.0,799.0,0.0,902.1481481482206,1.73875,0
0.10234999999999951,8609.0,315.0,800.0,0.0,901.9259259259985,1.7415730337078652,0
0.10273333333333283,8605.0,314.0,801.0,0.0,901.7037037037765,1.743142144638404,0
0.10311666666666616,8602.0,313.0,802.0,0.0,901.2592592593323,1.7459526774595269,0
0.10349999999999948,8598.0,312.0,803.0,0.0,900.9629629630363,1.7484433374844335,0
0.10388333333333281,8596.0,312.0,803.0,0.0,900.7407407408142,1.7478260869565216,0
0.10426666666666613,8593.0,310.0,805.0,0.0,900.5925925926662,1.7565217391304349,0
0.10464999999999945,8586.0,310.0,805.0,0.0,900.4444444445181,1.762081784386617,0
0.1050333333333328,8578.0,310.0,807.0,0.0,899.925925926,1.7698019801980198,0
0.1054166666666661,8570.0,309.0,808.0,0.0,899.851851851926,1.7703703703703704,0
0.10579999999999944,8566.0,307.0,810.0,0.0,899.5555555556299,1.7743526510480887,0
0.10618333333333277,8561.0,306.0,811.0,0.0,899.4814814815559,1.7746305418719213,0
0.10656666666666607,8559.0,305.0,812.0,0.0,899.4074074074819,1.7783251231527093,0
0.10694999999999942,8556.0,305.0,812.0,0.0,899.3333333334078,1.7803680981595091,0
0.10733333333333274,8549.0,304.0,815.0,0.0,899.1111111111858,1.788957055214724,0
0.10771666666666606,8542.0,304.0,815.0,0.0,899.1111111111858,1.7901840490797547,0
0.10809999999999939,8541.0,305.0,815.0,0.0,898.8148148148897,1.7897310513447433,0
0.1084833333333327,8536.0,302.0,818.0,0.0,898.6666666667417,1.7871046228710463,0
0.10886666666666604,8531.0,298.0,822.0,0.0,898.5925925926676,1.7936893203883495,0
0.10924999999999936,8522.0,296.0,824.0,0.0,898.5185185185936,1.7951515151515152,0
0.10963333333333268,8519.0,296.0,825.0,0.0,898.2962962963716,1.796139927623643,0
0.11001666666666601,8511.0,292.0,829.0,0.0,898.2962962963716,1.8002406738868832,0
0.11039999999999933,8504.0,290.0,831.0,0.0,898.2222222222975,1.8016826923076923,0
0.11078333333333266,8501.0,289.0,832.0,0.0,898.2222222222975,1.8040865384615385,0
0.11116666666666598,8499.0,289.0,832.0,0.0,898.1481481482235,1.8064903846153846,0
0.11154999999999932,8497.0,289.0,832.0,0.0,897.6296296297054,1.8057553956834533,0
0.11193333333333264,8494.0,287.0,834.0,0.0,897.4074074074833,1.8098086124401913,0
0.11231666666666595,8487.0,285.0,836.0,0.0,897.1851851852613,1.813397129186603,0
