PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,100000000.0,cells/ml
Initial concentration of phage,P,1000000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-11,cells/min·ml
Initial concentration of nutrients,n0,100000000.0,nutrient/ml
Maximum infections one bacterium can handle,Nimax,55,-


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,2.9426462650299072,s
Volume of the system,1e-05,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients,Average MOSI
---
0.0,10000.0,1000.0,0.0,0.0,1000.0000000000001,1.0
0.00038333333333333334,9998.0,998.0,2.0,0.0,999.3333333333339,1.0
0.0007666666666666667,9997.0,998.0,3.0,0.0,998.5185185185197,1.0
0.0011500000000000002,9995.0,997.0,5.0,0.0,998.1481481481496,1.0
0.0015333333333333334,9995.0,1000.0,5.0,0.0,997.1851851851874,1.0
0.001916666666666667,9995.0,1001.0,5.0,0.0,996.2222222222251,1.0
0.0023000000000000004,9995.0,1001.0,5.0,0.0,995.925925925929,1.0
0.002683333333333334,9995.0,1001.0,5.0,0.0,995.2592592592629,1.0
0.0030666666666666668,9995.0,1002.0,5.0,0.0,994.5185185185227,1.0
0.00345,9995.0,1003.0,5.0,0.0,993.7777777777825,1.0
0.0038333333333333336,9993.0,1003.0,7.0,0.0,993.1111111111163,1.0
0.004216666666666666,9993.0,1003.0,7.0,0.0,992.2962962963021,1.0
0.004599999999999999,9993.0,1003.0,7.0,0.0,991.6296296296359,1.0
0.004983333333333332,9993.0,1003.0,7.0,0.0,990.8888888888957,1.0
0.005366666666666666,9990.0,1000.0,10.0,0.0,990.0740740740815,1.0
0.00575,9990.0,1000.0,10.0,0.0,989.7037037037114,1.0
0.0061333333333333335,9989.0,1000.0,11.0,0.0,989.3333333333413,1.0
0.006516666666666667,9989.0,1001.0,11.0,0.0,988.8148148148232,1.0
0.006900000000000001,9989.0,1001.0,11.0,0.0,988.222222222231,1.0
0.007283333333333334,9988.0,1002.0,12.0,0.0,987.3333333333428,1.0
0.007666666666666668,9988.0,1002.0,12.0,0.0,987.0370370370467,1.0
0.008050000000000002,9986.0,1001.0,14.0,0.0,986.3703703703806,1.0
0.008433333333333336,9985.0,1000.0,15.0,0.0,985.2592592592703,1.0
0.008816666666666669,9984.0,999.0,16.0,0.0,984.444444444456,1.0
0.009200000000000003,9984.0,1000.0,16.0,0.0,983.5555555555678,1.0
0.009583333333333336,9984.0,1000.0,16.0,0.0,983.1851851851977,1.0
0.00996666666666667,9984.0,1002.0,16.0,0.0,982.1481481481615,1.0
0.010350000000000003,9983.0,1001.0,17.0,0.0,981.4074074074213,1.0
0.010733333333333338,9983.0,1002.0,17.0,0.0,980.8148148148291,1.0
0.01111666666666667,9983.0,1003.0,17.0,0.0,980.370370370385,1.0
0.011500000000000005,9983.0,1003.0,17.0,0.0,979.6296296296448,1.0
0.011883333333333338,9983.0,1004.0,17.0,0.0,979.0370370370526,1.0
0.012266666666666672,9983.0,1004.0,17.0,0.0,978.5925925926085,1.0
0.012650000000000005,9979.0,1001.0,21.0,0.0,977.4814814814982,1.0
0.01303333333333334,9979.0,1002.0,21.0,0.0,976.8148148148321,1.0
0.013416666666666672,9978.0,1001.0,22.0,0.0,976.1481481481659,1.0
0.013800000000000007,9978.0,1001.0,22.0,0.0,975.4814814814997,1.0
0.014183333333333341,9978.0,1001.0,22.0,0.0,974.8888888889076,1.0
0.014566666666666674,9978.0,1003.0,22.0,0.0,973.9259259259453,1.0
0.014950000000000008,9978.0,1004.0,22.0,0.0,973.0370370370571,1.0
0.015333333333333341,9978.0,1004.0,22.0,0.0,972.3703703703909,1.0
0.015716666666666674,9977.0,1004.0,23.0,0.0,971.8518518518728,1.0
0.01610000000000001,9977.0,1007.0,23.0,0.0,971.1111111111326,1.0
0.016483333333333343,9977.0,1009.0,23.0,0.0,970.5185185185404,1.0
0.01686666666666668,9977.0,1011.0,23.0,0.0,969.8518518518742,1.0
0.01725000000000001,9977.0,1013.0,23.0,0.0,969.111111111134,1.0
0.017633333333333345,9977.0,1013.0,23.0,0.0,968.6666666666899,1.0
0.018016666666666677,9977.0,1013.0,23.0,0.0,968.0740740740978,1.0
0.018400000000000014,9976.0,1012.0,24.0,0.0,967.1851851852095,1.0
0.018783333333333343,9976.0,1012.0,24.0,0.0,966.3703703703953,1.0
0.019166666666666676,9975.0,1012.0,25.0,0.0,965.6296296296551,1.0
0.01955000000000001,9974.0,1012.0,26.0,0.0,965.259259259285,1.0
0.019933333333333345,9974.0,1012.0,26.0,0.0,964.5185185185449,1.0
0.020316666666666674,9973.0,1013.0,27.0,0.0,964.0000000000267,1.0
0.02070000000000001,9972.0,1014.0,28.0,0.0,963.3333333333605,1.0
0.021083333333333343,9970.0,1013.0,30.0,0.0,962.5185185185463,1.0
0.02146666666666668,9970.0,1013.0,30.0,0.0,962.0740740741022,1.0
0.021850000000000012,9970.0,1013.0,30.0,0.0,961.5555555555841,1.0
0.022233333333333345,9970.0,1014.0,30.0,0.0,960.7407407407699,1.0
0.022616666666666677,9970.0,1015.0,30.0,0.0,960.0740740741037,1.0
0.023000000000000013,9970.0,1016.0,30.0,0.0,959.6296296296596,1.0
0.023383333333333346,9970.0,1018.0,30.0,0.0,959.1111111111414,1.0
0.02376666666666668,9970.0,1018.0,30.0,0.0,958.7407407407713,1.0
0.024150000000000015,9968.0,1019.0,32.0,0.0,957.7777777778091,1.0
0.02453333333333335,9968.0,1020.0,32.0,0.0,957.0370370370689,1.0
0.024916666666666684,9968.0,1020.0,32.0,0.0,956.2962962963287,1.0
0.02530000000000002,9968.0,1021.0,32.0,0.0,955.2592592592924,1.0
0.02568333333333335,9966.0,1019.0,34.0,0.0,954.7407407407743,1.0
0.026066666666666686,9966.0,1019.0,34.0,0.0,954.3703703704042,1.0
0.02645000000000002,9966.0,1021.0,34.0,0.0,953.777777777812,1.0
0.026833333333333355,9965.0,1020.0,35.0,0.0,952.8888888889238,1.0
0.027216666666666684,9965.0,1021.0,35.0,0.0,952.2222222222576,1.0
0.02760000000000002,9965.0,1021.0,35.0,0.0,951.8518518518875,1.0
0.027983333333333353,9964.0,1020.0,36.0,0.0,951.1111111111474,1.0
0.02836666666666669,9963.0,1020.0,37.0,0.0,950.1481481481851,1.0
0.02875000000000002,9963.0,1024.0,37.0,0.0,949.1111111111488,1.0
0.029133333333333355,9960.0,1023.0,40.0,0.0,948.5185185185567,1.0
0.029516666666666688,9959.0,1025.0,41.0,0.0,947.6296296296684,1.0
0.029900000000000024,9959.0,1026.0,41.0,0.0,946.8888888889282,1.0
0.030283333333333353,9959.0,1026.0,41.0,0.0,946.148148148188,1.0
