PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,10000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,10000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,3.3050997257232666,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of bacteria,Number of nutrients
---
0.0,10000.0,1000.0,10000.0
0.00038333333333333334,10000.0,1002.0,9999.46666666666
0.0007666666666666667,10000.0,1006.0,9998.39999999998
0.0011500000000000002,10000.0,1006.0,9997.466666666634
0.0015333333333333334,10000.0,1006.0,9997.06666666663
0.001916666666666667,10000.0,1008.0,9996.133333333284
0.0023000000000000004,10000.0,1008.0,9995.733333333279
0.002683333333333334,10000.0,1009.0,9995.133333333271
0.0030666666666666668,10000.0,1010.0,9994.199999999926
0.00345,10000.0,1011.0,9993.599999999919
0.0038333333333333336,10000.0,1013.0,9993.066666666578
0.004216666666666666,10000.0,1014.0,9992.1999999999
0.004599999999999999,10000.0,1014.0,9991.13333333322
0.004983333333333332,10000.0,1016.0,9990.399999999878
0.005366666666666666,10000.0,1017.0,9989.999999999873
0.00575,10000.0,1019.0,9989.066666666527
0.0061333333333333335,10000.0,1019.0,9988.533333333187
0.006516666666666667,9999.0,1019.0,9988.066666666515
0.006900000000000001,9999.0,1019.0,9987.466666666507
0.007283333333333334,9999.0,1019.0,9986.933333333167
0.007666666666666668,9999.0,1019.0,9986.199999999824
0.008050000000000002,9999.0,1019.0,9985.466666666482
0.008433333333333336,9999.0,1020.0,9984.866666666474
0.008816666666666669,9999.0,1021.0,9984.133333333131
0.009200000000000003,9999.0,1021.0,9983.533333333124
0.009583333333333336,9999.0,1021.0,9982.933333333116
0.00996666666666667,9999.0,1021.0,9982.533333333111
0.010350000000000003,9999.0,1021.0,9982.133333333106
0.010733333333333338,9999.0,1022.0,9981.399999999763
0.01111666666666667,9999.0,1022.0,9981.066666666426
0.011500000000000005,9999.0,1022.0,9980.66666666642
0.011883333333333338,9999.0,1024.0,9980.066666666413
0.012266666666666672,9999.0,1026.0,9979.266666666403
0.012650000000000005,9998.0,1029.0,9978.53333333306
0.01303333333333334,9998.0,1029.0,9977.933333333052
0.013416666666666672,9998.0,1029.0,9977.266666666377
0.013800000000000007,9998.0,1029.0,9976.3999999997
0.014183333333333341,9998.0,1030.0,9975.999999999694
0.014566666666666674,9997.0,1030.0,9975.666666666357
0.014950000000000008,9997.0,1031.0,9974.933333333014
0.015333333333333341,9997.0,1032.0,9974.133333333004
0.015716666666666674,9997.0,1034.0,9973.266666666326
0.01610000000000001,9997.0,1034.0,9972.599999999651
0.016483333333333343,9997.0,1037.0,9971.666666666306
0.01686666666666668,9997.0,1038.0,9971.199999999633
0.01725000000000001,9997.0,1038.0,9970.599999999626
0.017633333333333345,9997.0,1038.0,9969.39999999961
0.018016666666666677,9997.0,1039.0,9968.799999999603
0.018400000000000014,9997.0,1039.0,9968.33333333293
0.018783333333333343,9997.0,1039.0,9967.466666666252
0.019166666666666676,9997.0,1040.0,9966.866666666245
0.01955000000000001,9996.0,1042.0,9965.733333332897
0.019933333333333345,9996.0,1043.0,9965.13333333289
0.020316666666666674,9996.0,1044.0,9964.666666666217
0.02070000000000001,9996.0,1044.0,9964.133333332877
0.021083333333333343,9996.0,1044.0,9963.333333332866
0.02146666666666668,9996.0,1046.0,9962.599999999524
0.021850000000000012,9996.0,1048.0,9961.866666666181
0.022233333333333345,9996.0,1049.0,9961.399999999509
0.022616666666666677,9996.0,1049.0,9960.666666666166
0.023000000000000013,9996.0,1051.0,9960.199999999493
0.023383333333333346,9996.0,1051.0,9959.333333332816
0.02376666666666668,9995.0,1051.0,9958.466666666138
0.024150000000000015,9995.0,1052.0,9958.066666666133
0.02453333333333335,9995.0,1055.0,9957.266666666123
0.024916666666666684,9995.0,1055.0,9956.26666666611
0.02530000000000002,9995.0,1056.0,9955.599999999435
0.02568333333333335,9995.0,1057.0,9954.866666666092
0.026066666666666686,9995.0,1058.0,9954.266666666084
0.02645000000000002,9995.0,1059.0,9953.733333332744
0.026833333333333355,9995.0,1060.0,9953.133333332737
0.027216666666666684,9995.0,1060.0,9952.599999999396
0.02760000000000002,9995.0,1060.0,9951.599999999384
0.027983333333333353,9995.0,1061.0,9951.266666666046
0.02836666666666669,9995.0,1064.0,9950.399999999368
0.02875000000000002,9995.0,1064.0,9949.599999999358
0.029133333333333355,9995.0,1064.0,9948.599999999346
0.029516666666666688,9995.0,1064.0,9947.93333333267
0.029900000000000024,9995.0,1064.0,9947.066666665993
0.030283333333333353,9995.0,1066.0,9946.266666665982
0.03066666666666669,9995.0,1069.0,9945.399999999305
0.031050000000000022,9995.0,1069.0,9944.533333332627
0.031433333333333355,9995.0,1069.0,9943.866666665952
0.03181666666666669,9995.0,1069.0,9942.933333332607
0.03220000000000003,9995.0,1072.0,9941.933333332594
0.03258333333333336,9995.0,1072.0,9941.133333332584
0.03296666666666669,9995.0,1074.0,9939.999999999236
0.033350000000000025,9995.0,1075.0,9939.266666665893
0.03373333333333336,9995.0,1075.0,9938.866666665888
0.03411666666666669,9995.0,1075.0,9938.199999999213
0.034500000000000024,9995.0,1075.0,9937.599999999205
0.03488333333333336,9995.0,1075.0,9936.799999999195
0.03526666666666669,9995.0,1076.0,9936.39999999919
0.03565000000000003,9995.0,1077.0,9935.86666666585
0.03603333333333336,9995.0,1078.0,9934.999999999172
0.036416666666666694,9995.0,1079.0,9934.133333332495
0.03680000000000003,9995.0,1079.0,9933.399999999152
0.03718333333333336,9995.0,1079.0,9932.999999999147
0.0375666666666667,9995.0,1079.0,9932.266666665804
0.03795000000000003,9995.0,1081.0,9931.399999999127
0.03833333333333336,9995.0,1082.0,9930.333333332446
0.0387166666666667,9995.0,1083.0,9929.666666665771
