PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,100000000.0,cells/ml
Initial concentration of phage,P,1000000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-11,cells/min·ml
Initial concentration of nutrients,n0,100000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,2.433872699737549,s
Volume of the system,1e-05,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients,Average MOSI
---
0.0,10000.0,1000.0,0.0,0.0,1000.0000000000001,0.0
0.00038333333333333334,10000.0,1001.0,0.0,0.0,999.62962962963,1.0
0.0007666666666666667,9999.0,1000.0,1.0,0.0,998.8888888888898,1.0
0.0011500000000000002,9998.0,999.0,2.0,0.0,998.2962962962977,1.0
0.0015333333333333334,9998.0,999.0,2.0,0.0,997.9259259259276,1.0
0.001916666666666667,9997.0,999.0,3.0,0.0,997.4074074074094,1.0
0.0023000000000000004,9997.0,999.0,3.0,0.0,996.5925925925952,1.0
0.002683333333333334,9996.0,998.0,4.0,0.0,996.0000000000031,1.0
0.0030666666666666668,9996.0,999.0,4.0,0.0,995.3333333333369,1.0
0.00345,9996.0,1002.0,4.0,0.0,994.3703703703746,1.0
0.0038333333333333336,9994.0,1001.0,6.0,0.0,993.6296296296345,1.0
0.004216666666666666,9994.0,1001.0,6.0,0.0,992.8888888888943,1.0
0.004599999999999999,9993.0,1001.0,7.0,0.0,991.925925925932,1.0
0.004983333333333332,9992.0,1002.0,8.0,0.0,991.4814814814879,1.0
0.005366666666666666,9992.0,1002.0,8.0,0.0,990.6666666666737,1.0
0.00575,9992.0,1002.0,8.0,0.0,990.2962962963036,1.0
0.0061333333333333335,9992.0,1002.0,8.0,0.0,989.6296296296374,1.0
0.006516666666666667,9992.0,1005.0,8.0,0.0,988.8888888888972,1.0
0.006900000000000001,9992.0,1005.0,8.0,0.0,988.148148148157,1.0
0.007283333333333334,9992.0,1005.0,8.0,0.0,987.4074074074168,1.0
0.007666666666666668,9992.0,1006.0,8.0,0.0,986.6666666666766,1.0
0.008050000000000002,9992.0,1006.0,8.0,0.0,986.1481481481585,1.0
0.008433333333333336,9991.0,1006.0,9.0,0.0,985.6296296296404,1.0
0.008816666666666669,9991.0,1006.0,9.0,0.0,984.8888888889002,1.0
0.009200000000000003,9991.0,1006.0,9.0,0.0,984.370370370382,1.0
0.009583333333333336,9991.0,1007.0,9.0,0.0,983.4814814814938,1.0
0.00996666666666667,9991.0,1010.0,9.0,0.0,982.6666666666796,1.0
0.010350000000000003,9989.0,1009.0,11.0,0.0,982.2222222222355,1.0
0.010733333333333338,9988.0,1011.0,12.0,0.0,980.7407407407551,1.0
0.01111666666666667,9988.0,1013.0,12.0,0.0,980.1481481481629,1.0
0.011500000000000005,9988.0,1016.0,12.0,0.0,979.4074074074227,1.0
0.011883333333333338,9987.0,1015.0,13.0,0.0,978.6666666666825,1.0
0.012266666666666672,9986.0,1015.0,14.0,0.0,977.7037037037203,1.0
0.012650000000000005,9985.0,1015.0,15.0,0.0,976.8148148148321,1.0
0.01303333333333334,9984.0,1015.0,16.0,0.0,976.2962962963139,1.0
0.013416666666666672,9984.0,1016.0,16.0,0.0,975.7037037037218,1.0
0.013800000000000007,9984.0,1018.0,16.0,0.0,975.1851851852036,1.0
0.014183333333333341,9983.0,1020.0,17.0,0.0,974.0740740740933,1.0
0.014566666666666674,9983.0,1021.0,17.0,0.0,973.5555555555752,1.0
0.014950000000000008,9983.0,1021.0,17.0,0.0,972.888888888909,1.0
0.015333333333333341,9983.0,1021.0,17.0,0.0,972.2222222222429,1.0
0.015716666666666674,9983.0,1023.0,17.0,0.0,971.5555555555767,1.0
0.01610000000000001,9983.0,1024.0,17.0,0.0,970.8148148148365,1.0
0.016483333333333343,9982.0,1025.0,18.0,0.0,970.3703703703924,1.0
0.01686666666666668,9982.0,1027.0,18.0,0.0,969.8518518518742,1.0
0.01725000000000001,9981.0,1027.0,19.0,0.0,969.4074074074301,1.0
0.017633333333333345,9980.0,1028.0,20.0,0.0,968.814814814838,1.0
0.018016666666666677,9980.0,1030.0,20.0,0.0,967.7037037037277,1.0
0.018400000000000014,9980.0,1032.0,20.0,0.0,967.0370370370615,1.0
0.018783333333333343,9980.0,1032.0,20.0,0.0,966.5925925926174,1.0
0.019166666666666676,9980.0,1033.0,20.0,0.0,966.0740740740993,1.0
0.01955000000000001,9980.0,1034.0,20.0,0.0,965.4074074074331,1.0
0.019933333333333345,9980.0,1035.0,20.0,0.0,964.6666666666929,1.0
0.020316666666666674,9980.0,1035.0,20.0,0.0,964.2222222222488,1.0
0.02070000000000001,9979.0,1034.0,21.0,0.0,963.6296296296566,1.0
0.021083333333333343,9979.0,1036.0,21.0,0.0,962.5185185185463,1.0
0.02146666666666668,9977.0,1034.0,23.0,0.0,961.6296296296581,1.0
0.021850000000000012,9976.0,1034.0,24.0,0.0,961.11111111114,1.0
0.022233333333333345,9975.0,1034.0,25.0,0.0,960.0000000000297,1.0
0.022616666666666677,9975.0,1034.0,25.0,0.0,959.0370370370674,1.0
0.023000000000000013,9974.0,1035.0,26.0,0.0,958.2962962963272,1.0
0.023383333333333346,9972.0,1034.0,28.0,0.0,957.629629629661,1.0
0.02376666666666668,9971.0,1033.0,29.0,0.0,957.0370370370689,1.0
0.024150000000000015,9971.0,1033.0,29.0,0.0,956.7407407407728,1.0
0.02453333333333335,9971.0,1035.0,29.0,0.0,956.1481481481807,1.0
0.024916666666666684,9971.0,1035.0,29.0,0.0,955.7037037037366,1.0
0.02530000000000002,9970.0,1034.0,30.0,0.0,955.1851851852184,1.0
0.02568333333333335,9969.0,1033.0,31.0,0.0,954.2962962963302,1.0
0.026066666666666686,9969.0,1034.0,31.0,0.0,953.8518518518861,1.0
0.02645000000000002,9969.0,1035.0,31.0,0.0,953.0370370370719,1.0
0.026833333333333355,9969.0,1035.0,31.0,0.0,952.2962962963317,1.0
0.027216666666666684,9969.0,1037.0,31.0,0.0,951.7037037037395,1.0
0.02760000000000002,9969.0,1038.0,31.0,0.0,951.1111111111474,1.0
0.027983333333333353,9969.0,1038.0,31.0,0.0,950.5185185185552,1.0
0.02836666666666669,9969.0,1038.0,31.0,0.0,949.851851851889,1.0
0.02875000000000002,9968.0,1037.0,32.0,0.0,949.3333333333709,1.0
0.029133333333333355,9968.0,1038.0,32.0,0.0,948.8148148148528,1.03125
0.029516666666666688,9967.0,1041.0,32.0,0.0,948.0000000000385,1.03125
0.029900000000000024,9967.0,1042.0,32.0,0.0,947.2592592592983,1.03125
0.030283333333333353,9967.0,1042.0,32.0,0.0,946.9629629630023,1.0294117647058822
0.03066666666666669,9965.0,1040.0,34.0,0.0,946.5185185185582,1.027027027027027
0.031050000000000022,9962.0,1039.0,37.0,0.0,945.3333333333738,1.0263157894736843
0.031433333333333355,9961.0,1038.0,38.0,0.0,944.8148148148557,1.0263157894736843
0.03181666666666669,9961.0,1039.0,38.0,0.0,944.5185185185596,1.0263157894736843
0.03220000000000003,9961.0,1040.0,38.0,0.0,943.9259259259675,1.024390243902439
0.03258333333333336,9958.0,1039.0,41.0,0.0,943.2592592593013,1.024390243902439
0.03296666666666669,9958.0,1040.0,41.0,0.0,942.7407407407832,1.024390243902439
0.033350000000000025,9958.0,1040.0,41.0,0.0,942.3703703704131,1.024390243902439
0.03373333333333336,9958.0,1042.0,41.0,0.0,941.6296296296729,1.024390243902439
0.03411666666666669,9958.0,1042.0,41.0,0.0,941.1111111111547,1.024390243902439
0.034500000000000024,9958.0,1043.0,41.0,0.0,940.2962962963405,1.024390243902439
0.03488333333333336,9958.0,1045.0,41.0,0.0,939.6296296296744,1.0232558139534884
0.03526666666666669,9956.0,1044.0,43.0,0.0,938.8888888889342,1.0232558139534884
0.03565000000000003,9956.0,1044.0,43.0,0.0,938.222222222268,1.0227272727272727
0.03603333333333336,9955.0,1043.0,44.0,0.0,937.7037037037499,1.0227272727272727
0.036416666666666694,9955.0,1043.0,44.0,0.0,937.2592592593057,1.0222222222222221
0.03680000000000003,9954.0,1042.0,45.0,0.0,936.8888888889356,1.0217391304347827
0.03718333333333336,9953.0,1041.0,46.0,0.0,936.1481481481954,1.0217391304347827
0.0375666666666667,9953.0,1041.0,46.0,0.0,935.4814814815293,1.0217391304347827
0.03795000000000003,9953.0,1041.0,46.0,0.0,934.518518518567,1.0217391304347827
0.03833333333333336,9953.0,1041.0,46.0,0.0,933.8518518519008,1.0208333333333333
0.0387166666666667,9951.0,1039.0,48.0,0.0,932.6666666667165,1.0208333333333333
0.03910000000000003,9951.0,1041.0,48.0,0.0,931.6296296296803,1.0208333333333333
0.03948333333333336,9951.0,1042.0,48.0,0.0,930.740740740792,1.0204081632653061
0.039866666666666696,9950.0,1042.0,49.0,0.0,930.0740740741259,1.0204081632653061
0.04025000000000003,9950.0,1043.0,49.0,0.0,929.4814814815337,1.0204081632653061
0.04063333333333337,9950.0,1043.0,49.0,0.0,928.8148148148675,1.0204081632653061
0.0410166666666667,9950.0,1044.0,49.0,0.0,928.2222222222754,1.02
0.04140000000000003,9949.0,1046.0,50.0,0.0,927.7777777778313,1.0196078431372548
0.04178333333333337,9948.0,1046.0,51.0,0.0,926.740740740795,1.0196078431372548
0.0421666666666667,9948.0,1047.0,51.0,0.0,926.3703703704249,1.0196078431372548
0.04255000000000004,9948.0,1048.0,51.0,0.0,925.5555555556107,1.0196078431372548
0.042933333333333365,9948.0,1050.0,51.0,0.0,924.7407407407965,1.0196078431372548
0.0433166666666667,9948.0,1050.0,51.0,0.0,923.7777777778342,1.0196078431372548
0.04370000000000004,9948.0,1052.0,51.0,0.0,923.1851851852421,1.0196078431372548
0.04408333333333337,9948.0,1052.0,51.0,0.0,922.6666666667239,1.0196078431372548
0.044466666666666696,9948.0,1053.0,51.0,0.0,922.2962962963538,1.0192307692307692
0.044850000000000036,9947.0,1055.0,52.0,0.0,921.2592592593176,1.0192307692307692
0.04523333333333337,9947.0,1055.0,52.0,0.0,920.7407407407994,1.0192307692307692
0.04561666666666671,9947.0,1055.0,52.0,0.0,920.0000000000592,1.0192307692307692
0.046000000000000034,9947.0,1056.0,52.0,0.0,919.7037037037632,1.0188679245283019
0.04638333333333337,9946.0,1055.0,53.0,0.0,919.037037037097,1.0185185185185186
0.046766666666666706,9945.0,1056.0,54.0,0.0,918.0000000000607,1.0185185185185186
0.04715000000000004,9945.0,1057.0,54.0,0.0,917.1111111111725,1.0185185185185186
0.047533333333333365,9945.0,1057.0,54.0,0.0,916.1481481482102,1.018181818181818
0.0479166666666667,9944.0,1057.0,55.0,0.0,915.481481481544,1.0178571428571428
0.04830000000000003,9943.0,1058.0,56.0,0.0,914.2222222222857,1.0178571428571428
0.04868333333333337,9943.0,1061.0,56.0,0.0,913.5555555556195,1.0178571428571428
0.0490666666666667,9943.0,1062.0,56.0,0.0,912.7407407408053,1.0178571428571428
0.04945000000000003,9943.0,1063.0,56.0,0.0,911.8518518519171,1.0178571428571428
0.04983333333333337,9943.0,1063.0,56.0,0.0,911.0370370371029,1.0175438596491229
0.0502166666666667,9942.0,1063.0,57.0,0.0,910.6666666667328,1.0172413793103448
0.05060000000000004,9941.0,1063.0,58.0,0.0,910.0000000000666,1.0172413793103448
