PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,100,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,100000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,100000000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,0.15896153450012207,s
Volume of the system,0.0001,ml
Number of iterations,50000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients
---
0.0,10000.0,100.0,0.0,0.0,10000.0
0.00038333333333333334,10000.0,100.0,0.0,0.0,9999.925925925925
0.0007666666666666667,10000.0,100.0,0.0,0.0,9999.85185185185
0.0011500000000000002,10000.0,100.0,0.0,0.0,9999.85185185185
0.0015333333333333334,10000.0,100.0,0.0,0.0,9999.85185185185
0.001916666666666667,10000.0,101.0,0.0,0.0,9999.777777777776
0.0023000000000000004,10000.0,101.0,0.0,0.0,9999.629629629626
0.002683333333333334,10000.0,101.0,0.0,0.0,9999.629629629626
0.0030666666666666668,9999.0,100.0,1.0,0.0,9999.629629629626
0.00345,9999.0,101.0,1.0,0.0,9999.407407407401
0.0038333333333333336,9999.0,102.0,1.0,0.0,9999.333333333327
0.004216666666666666,9998.0,101.0,2.0,0.0,9999.333333333327
0.004599999999999999,9998.0,101.0,2.0,0.0,9999.333333333327
0.004983333333333332,9998.0,101.0,2.0,0.0,9999.259259259252
0.005366666666666666,9998.0,101.0,2.0,0.0,9999.259259259252
0.00575,9998.0,101.0,2.0,0.0,9999.259259259252
0.0061333333333333335,9998.0,101.0,2.0,0.0,9999.111111111102
0.006516666666666667,9998.0,101.0,2.0,0.0,9998.962962962953
0.006900000000000001,9998.0,101.0,2.0,0.0,9998.962962962953
0.007283333333333334,9998.0,102.0,2.0,0.0,9998.814814814803
0.007666666666666668,9998.0,102.0,2.0,0.0,9998.666666666653
0.008050000000000002,9998.0,102.0,2.0,0.0,9998.666666666653
0.008433333333333336,9998.0,102.0,2.0,0.0,9998.518518518504
0.008816666666666669,9998.0,102.0,2.0,0.0,9998.518518518504
0.009200000000000003,9998.0,102.0,2.0,0.0,9998.518518518504
0.009583333333333336,9998.0,103.0,2.0,0.0,9998.444444444429
0.00996666666666667,9998.0,103.0,2.0,0.0,9998.370370370354
0.010350000000000003,9998.0,103.0,2.0,0.0,9998.14814814813
0.010733333333333338,9998.0,103.0,2.0,0.0,9998.074074074055
0.01111666666666667,9998.0,103.0,2.0,0.0,9998.074074074055
0.011500000000000005,9998.0,103.0,2.0,0.0,9998.074074074055
0.011883333333333338,9998.0,103.0,2.0,0.0,9997.99999999998
0.012266666666666672,9998.0,104.0,2.0,0.0,9997.925925925905
0.012650000000000005,9998.0,104.0,2.0,0.0,9997.925925925905
0.01303333333333334,9998.0,105.0,2.0,0.0,9997.85185185183
0.013416666666666672,9998.0,105.0,2.0,0.0,9997.777777777756
0.013800000000000007,9998.0,105.0,2.0,0.0,9997.777777777756
0.014183333333333341,9998.0,105.0,2.0,0.0,9997.629629629606
0.014566666666666674,9998.0,105.0,2.0,0.0,9997.629629629606
0.014950000000000008,9998.0,105.0,2.0,0.0,9997.555555555531
0.015333333333333341,9998.0,105.0,2.0,0.0,9997.481481481456
0.015716666666666674,9998.0,105.0,2.0,0.0,9997.481481481456
0.01610000000000001,9998.0,105.0,2.0,0.0,9997.333333333307
0.016483333333333343,9998.0,105.0,2.0,0.0,9997.333333333307
0.01686666666666668,9998.0,105.0,2.0,0.0,9997.333333333307
0.01725000000000001,9998.0,106.0,2.0,0.0,9997.185185185157
0.017633333333333345,9998.0,106.0,2.0,0.0,9997.111111111082
0.018016666666666677,9998.0,106.0,2.0,0.0,9997.111111111082
0.018400000000000014,9998.0,106.0,2.0,0.0,9997.037037037007
0.018783333333333343,9998.0,106.0,2.0,0.0,9996.888888888858
0.019166666666666676,9998.0,106.0,2.0,0.0,9996.740740740708
0.01955000000000001,9998.0,106.0,2.0,0.0,9996.666666666633
0.019933333333333345,9998.0,106.0,2.0,0.0,9996.592592592559
0.020316666666666674,9998.0,106.0,2.0,0.0,9996.592592592559
0.02070000000000001,9998.0,106.0,2.0,0.0,9996.592592592559
0.021083333333333343,9998.0,106.0,2.0,0.0,9996.518518518484
0.02146666666666668,9998.0,108.0,2.0,0.0,9996.29629629626
0.021850000000000012,9998.0,109.0,2.0,0.0,9996.14814814811
0.022233333333333345,9998.0,109.0,2.0,0.0,9996.14814814811
0.022616666666666677,9998.0,109.0,2.0,0.0,9996.14814814811
0.023000000000000013,9998.0,109.0,2.0,0.0,9996.14814814811
0.023383333333333346,9998.0,109.0,2.0,0.0,9995.99999999996
0.02376666666666668,9998.0,109.0,2.0,0.0,9995.777777777736
0.024150000000000015,9998.0,109.0,2.0,0.0,9995.777777777736
0.02453333333333335,9998.0,110.0,2.0,0.0,9995.629629629586
0.024916666666666684,9998.0,110.0,2.0,0.0,9995.629629629586
0.02530000000000002,9998.0,111.0,2.0,0.0,9995.407407407361
0.02568333333333335,9998.0,111.0,2.0,0.0,9995.259259259212
0.026066666666666686,9998.0,111.0,2.0,0.0,9995.037037036987
0.02645000000000002,9998.0,111.0,2.0,0.0,9995.037037036987
0.026833333333333355,9998.0,112.0,2.0,0.0,9994.962962962913
0.027216666666666684,9997.0,111.0,3.0,0.0,9994.962962962913
0.02760000000000002,9997.0,111.0,3.0,0.0,9994.962962962913
0.027983333333333353,9997.0,112.0,3.0,0.0,9994.888888888838
0.02836666666666669,9997.0,112.0,3.0,0.0,9994.814814814763
0.02875000000000002,9997.0,112.0,3.0,0.0,9994.814814814763
0.029133333333333355,9997.0,112.0,3.0,0.0,9994.814814814763
0.029516666666666688,9997.0,112.0,3.0,0.0,9994.814814814763
0.029900000000000024,9997.0,112.0,3.0,0.0,9994.814814814763
0.030283333333333353,9997.0,112.0,3.0,0.0,9994.814814814763
0.03066666666666669,9997.0,112.0,3.0,0.0,9994.740740740688
0.031050000000000022,9997.0,112.0,3.0,0.0,9994.592592592538
0.031433333333333355,9997.0,112.0,3.0,0.0,9994.518518518464
0.03181666666666669,9997.0,112.0,3.0,0.0,9994.444444444389
0.03220000000000003,9997.0,112.0,3.0,0.0,9994.444444444389
0.03258333333333336,9997.0,112.0,3.0,0.0,9994.444444444389
0.03296666666666669,9997.0,112.0,3.0,0.0,9994.444444444389
0.033350000000000025,9997.0,113.0,3.0,0.0,9994.370370370314
0.03373333333333336,9997.0,113.0,3.0,0.0,9994.370370370314
0.03411666666666669,9997.0,113.0,3.0,0.0,9994.29629629624
0.034500000000000024,9997.0,114.0,3.0,0.0,9994.14814814809
0.03488333333333336,9997.0,115.0,3.0,0.0,9994.074074074015
0.03526666666666669,9997.0,115.0,3.0,0.0,9993.99999999994
0.03565000000000003,9997.0,116.0,3.0,0.0,9993.629629629566
0.03603333333333336,9997.0,116.0,3.0,0.0,9993.481481481416
0.036416666666666694,9997.0,117.0,3.0,0.0,9993.259259259192
0.03680000000000003,9997.0,117.0,3.0,0.0,9993.259259259192
0.03718333333333336,9997.0,117.0,3.0,0.0,9993.111111111042
0.0375666666666667,9997.0,118.0,3.0,0.0,9992.962962962893
0.03795000000000003,9997.0,119.0,3.0,0.0,9992.814814814743
0.03833333333333336,9997.0,119.0,3.0,0.0,9992.814814814743
0.0387166666666667,9997.0,119.0,3.0,0.0,9992.814814814743
0.03910000000000003,9997.0,119.0,3.0,0.0,9992.740740740668
0.03948333333333336,9997.0,119.0,3.0,0.0,9992.592592592518
0.039866666666666696,9997.0,119.0,3.0,0.0,9992.444444444369
0.04025000000000003,9997.0,119.0,3.0,0.0,9992.444444444369
0.04063333333333337,9997.0,119.0,3.0,0.0,9992.370370370294
0.0410166666666667,9996.0,118.0,4.0,0.0,9992.370370370294
0.04140000000000003,9995.0,117.0,5.0,0.0,9992.370370370294
0.04178333333333337,9995.0,117.0,5.0,0.0,9992.222222222144
0.0421666666666667,9995.0,117.0,5.0,0.0,9992.074074073995
0.04255000000000004,9995.0,117.0,5.0,0.0,9992.074074073995
0.042933333333333365,9994.0,116.0,6.0,0.0,9991.925925925845
0.0433166666666667,9994.0,116.0,6.0,0.0,9991.925925925845
0.04370000000000004,9994.0,116.0,6.0,0.0,9991.629629629546
0.04408333333333337,9994.0,116.0,6.0,0.0,9991.555555555471
0.044466666666666696,9994.0,116.0,6.0,0.0,9991.555555555471
0.044850000000000036,9993.0,115.0,7.0,0.0,9991.481481481396
0.04523333333333337,9993.0,116.0,7.0,0.0,9991.259259259172
0.04561666666666671,9993.0,116.0,7.0,0.0,9991.185185185097
0.046000000000000034,9993.0,118.0,7.0,0.0,9991.037037036947
0.04638333333333337,9993.0,118.0,7.0,0.0,9991.037037036947
0.046766666666666706,9993.0,118.0,7.0,0.0,9990.888888888798
0.04715000000000004,9993.0,118.0,7.0,0.0,9990.814814814723
0.047533333333333365,9993.0,118.0,7.0,0.0,9990.740740740648
0.0479166666666667,9993.0,118.0,7.0,0.0,9990.666666666573
0.04830000000000003,9993.0,118.0,7.0,0.0,9990.666666666573
0.04868333333333337,9993.0,118.0,7.0,0.0,9990.518518518424
0.0490666666666667,9993.0,119.0,7.0,0.0,9990.444444444349
0.04945000000000003,9993.0,119.0,7.0,0.0,9990.444444444349
