PARAMETERS
Parameter,Name in code,Value,Units
Delta t,delta_t,0.01,tau_l units
Initial number of bacteria,Nb0,1000,-
Initial concentration of bacteria,B,1000000.0,cells/ml
Initial concentration of phage,P,1000000.0,cells/ml
Maximum number of timer molecules,N,60,-
Production rate of timer molecules,k,6.0,cells/min·ml
Number of dead timer molecules when superinfected,nd,30,-
Adsorption rate of phage to bacteria,nu,5e-10,cells/min·ml
Initial concentration of nutrients,n0,100000.0,nutrient/ml


ADDITIONAL DATA FROM SIMULATION
Magnitude,Value,Unit
Duration,1.781156301498413,s
Volume of the system,0.001,ml
Number of iterations,10000,-


DATA FROM SIMULATION
Time (hours),Number of phage,Number of healthy bacteria,Number of infected bacteria,Number of dead bacteria,Number of nutrients
---
0.0,1000.0,1000.0,0.0,0.0,100.0
0.00038333333333333334,1000.0,1000.0,0.0,0.0,99.55555555555554
0.0007666666666666667,1000.0,1002.0,0.0,0.0,99.03703703703701
0.0011500000000000002,1000.0,1002.0,0.0,0.0,98.37037037037032
0.0015333333333333334,1000.0,1002.0,0.0,0.0,97.85185185185179
0.001916666666666667,1000.0,1003.0,0.0,0.0,96.74074074074065
0.0023000000000000004,1000.0,1003.0,0.0,0.0,95.77777777777766
0.002683333333333334,1000.0,1003.0,0.0,0.0,95.40740740740728
0.0030666666666666668,1000.0,1004.0,0.0,0.0,95.0370370370369
0.00345,1000.0,1004.0,0.0,0.0,94.44444444444429
0.0038333333333333336,1000.0,1005.0,0.0,0.0,93.7777777777776
0.004216666666666666,1000.0,1006.0,0.0,0.0,93.33333333333314
0.004599999999999999,1000.0,1006.0,0.0,0.0,92.96296296296276
0.004983333333333332,1000.0,1006.0,0.0,0.0,92.14814814814792
0.005366666666666666,1000.0,1006.0,0.0,0.0,91.85185185185162
0.00575,1000.0,1006.0,0.0,0.0,91.48148148148124
0.0061333333333333335,1000.0,1007.0,0.0,0.0,90.81481481481455
0.006516666666666667,1000.0,1008.0,0.0,0.0,89.99999999999972
0.006900000000000001,1000.0,1009.0,0.0,0.0,89.4074074074071
0.007283333333333334,1000.0,1010.0,0.0,0.0,88.66666666666634
0.007666666666666668,1000.0,1011.0,0.0,0.0,88.07407407407374
0.008050000000000002,1000.0,1012.0,0.0,0.0,87.18518518518482
0.008433333333333336,1000.0,1014.0,0.0,0.0,86.07407407407368
0.008816666666666669,1000.0,1015.0,0.0,0.0,85.48148148148107
0.009200000000000003,1000.0,1015.0,0.0,0.0,84.59259259259215
0.009583333333333336,1000.0,1015.0,0.0,0.0,83.77777777777732
0.00996666666666667,1000.0,1018.0,0.0,0.0,82.96296296296248
0.010350000000000003,1000.0,1018.0,0.0,0.0,82.22222222222172
0.010733333333333338,1000.0,1020.0,0.0,0.0,81.3333333333328
0.01111666666666667,1000.0,1020.0,0.0,0.0,80.81481481481427
0.011500000000000005,1000.0,1020.0,0.0,0.0,80.22222222222166
0.011883333333333338,1000.0,1021.0,0.0,0.0,79.62962962962905
0.012266666666666672,1000.0,1021.0,0.0,0.0,79.33333333333275
0.012650000000000005,1000.0,1021.0,0.0,0.0,78.81481481481421
0.01303333333333334,1000.0,1021.0,0.0,0.0,78.2222222222216
0.013416666666666672,1000.0,1022.0,0.0,0.0,77.55555555555492
0.013800000000000007,1000.0,1023.0,0.0,0.0,76.74074074074008
0.014183333333333341,1000.0,1026.0,0.0,0.0,76.29629629629562
0.014566666666666674,1000.0,1026.0,0.0,0.0,75.92592592592524
0.014950000000000008,1000.0,1026.0,0.0,0.0,75.25925925925856
0.015333333333333341,1000.0,1027.0,0.0,0.0,73.99999999999926
0.015716666666666674,1000.0,1027.0,0.0,0.0,73.11111111111035
0.01610000000000001,1000.0,1028.0,0.0,0.0,72.07407407407328
0.016483333333333343,1000.0,1030.0,0.0,0.0,71.33333333333252
0.01686666666666668,1000.0,1030.0,0.0,0.0,70.74074074073991
0.01725000000000001,1000.0,1031.0,0.0,0.0,70.1481481481473
0.017633333333333345,1000.0,1032.0,0.0,0.0,69.77777777777692
0.018016666666666677,1000.0,1032.0,0.0,0.0,69.18518518518431
0.018400000000000014,1000.0,1032.0,0.0,0.0,68.888888888888
0.018783333333333343,1000.0,1033.0,0.0,0.0,68.37037037036947
0.019166666666666676,1000.0,1033.0,0.0,0.0,68.37037037036947
0.01955000000000001,1000.0,1034.0,0.0,0.0,67.92592592592501
0.019933333333333345,1000.0,1034.0,0.0,0.0,67.40740740740648
0.020316666666666674,1000.0,1035.0,0.0,0.0,67.0370370370361
0.02070000000000001,1000.0,1035.0,0.0,0.0,66.51851851851757
0.021083333333333343,1000.0,1035.0,0.0,0.0,66.07407407407311
0.02146666666666668,1000.0,1035.0,0.0,0.0,65.1851851851842
0.021850000000000012,1000.0,1036.0,0.0,0.0,64.74074074073974
0.022233333333333345,1000.0,1038.0,0.0,0.0,63.99999999999898
0.022616666666666677,1000.0,1039.0,0.0,0.0,63.18518518518414
0.023000000000000013,1000.0,1039.0,0.0,0.0,62.44444444444338
0.023383333333333346,1000.0,1039.0,0.0,0.0,61.333333333332234
0.02376666666666668,1000.0,1039.0,0.0,0.0,61.03703703703593
0.024150000000000015,1000.0,1041.0,0.0,0.0,60.22222222222109
0.02453333333333335,1000.0,1042.0,0.0,0.0,59.85185185185071
0.024916666666666684,1000.0,1043.0,0.0,0.0,59.407407407406254
0.02530000000000002,1000.0,1045.0,0.0,0.0,58.814814814813644
0.02568333333333335,1000.0,1045.0,0.0,0.0,58.29629629629511
0.026066666666666686,1000.0,1046.0,0.0,0.0,57.4074074074062
0.02645000000000002,1000.0,1046.0,0.0,0.0,56.81481481481359
0.026833333333333355,1000.0,1048.0,0.0,0.0,55.99999999999875
0.027216666666666684,1000.0,1050.0,0.0,0.0,55.703703703702445
0.02760000000000002,1000.0,1050.0,0.0,0.0,55.25925925925799
0.027983333333333353,1000.0,1050.0,0.0,0.0,54.66666666666538
0.02836666666666669,1000.0,1052.0,0.0,0.0,54.296296296295
0.02875000000000002,1000.0,1053.0,0.0,0.0,53.85185185185054
0.029133333333333355,1000.0,1054.0,0.0,0.0,53.25925925925793
0.029516666666666688,1000.0,1057.0,0.0,0.0,52.7407407407394
0.029900000000000024,1000.0,1057.0,0.0,0.0,52.37037037036902
0.030283333333333353,1000.0,1058.0,0.0,0.0,51.85185185185048
0.03066666666666669,1000.0,1059.0,0.0,0.0,51.259259259257874
0.031050000000000022,1000.0,1061.0,0.0,0.0,50.74074074073934
0.031433333333333355,1000.0,1061.0,0.0,0.0,50.296296296294884
0.03181666666666669,1000.0,1061.0,0.0,0.0,49.85185185185043
0.03220000000000003,1000.0,1062.0,0.0,0.0,49.40740740740597
0.03258333333333336,1000.0,1063.0,0.0,0.0,48.59259259259113
0.03296666666666669,1000.0,1064.0,0.0,0.0,47.99999999999852
0.033350000000000025,1000.0,1064.0,0.0,0.0,47.33333333333184
0.03373333333333336,1000.0,1065.0,0.0,0.0,46.518518518517
0.03411666666666669,1000.0,1065.0,0.0,0.0,45.999999999998465
0.034500000000000024,1000.0,1065.0,0.0,0.0,45.55555555555401
0.03488333333333336,1000.0,1066.0,0.0,0.0,45.11111111110955
0.03526666666666669,1000.0,1068.0,0.0,0.0,44.29629629629471
0.03565000000000003,1000.0,1069.0,0.0,0.0,43.62962962962803
0.03603333333333336,1000.0,1072.0,0.0,0.0,42.96296296296134
0.036416666666666694,1000.0,1072.0,0.0,0.0,42.37037037036873
0.03680000000000003,1000.0,1072.0,0.0,0.0,42.148148148146504
0.03718333333333336,1000.0,1073.0,0.0,0.0,41.70370370370205
0.0375666666666667,1000.0,1074.0,0.0,0.0,40.81481481481313
0.03795000000000003,1000.0,1074.0,0.0,0.0,40.2962962962946
0.03833333333333336,1000.0,1075.0,0.0,0.0,39.48148148147976
0.0387166666666667,1000.0,1075.0,0.0,0.0,39.18518518518346
0.03910000000000003,1000.0,1077.0,0.0,0.0,38.66666666666492
0.03948333333333336,1000.0,1077.0,0.0,0.0,38.14814814814639
0.039866666666666696,1000.0,1078.0,0.0,0.0,37.481481481479705
0.04025000000000003,1000.0,1079.0,0.0,0.0,36.96296296296117
0.04063333333333337,1000.0,1082.0,0.0,0.0,35.925925925924105
0.0410166666666667,1000.0,1083.0,0.0,0.0,35.703703703701876
0.04140000000000003,1000.0,1083.0,0.0,0.0,35.11111111110927
0.04178333333333337,1000.0,1083.0,0.0,0.0,34.592592592590734
0.0421666666666667,1000.0,1083.0,0.0,0.0,33.777777777775896
0.04255000000000004,1000.0,1085.0,0.0,0.0,33.33333333333144
0.042933333333333365,1000.0,1086.0,0.0,0.0,32.66666666666475
0.0433166666666667,1000.0,1086.0,0.0,0.0,32.07407407407214
0.04370000000000004,1000.0,1086.0,0.0,0.0,31.555555555553635
0.04408333333333337,1000.0,1087.0,0.0,0.0,30.81481481481291
0.044466666666666696,1000.0,1088.0,0.0,0.0,30.2962962962944
0.044850000000000036,1000.0,1090.0,0.0,0.0,29.777777777775892
0.04523333333333337,1000.0,1090.0,0.0,0.0,28.740740740738875
0.04561666666666671,1000.0,1090.0,0.0,0.0,28.29629629629444
0.046000000000000034,1000.0,1091.0,0.0,0.0,27.77777777777593
0.04638333333333337,1000.0,1091.0,0.0,0.0,27.555555555553713
0.046766666666666706,1000.0,1091.0,0.0,0.0,27.111111111109278
0.04715000000000004,1000.0,1091.0,0.0,0.0,26.66666666666484
